9141 579K20136 Datalog
Sample interval: 0.2
Operation mode:Normal
Log data:All
Date: 2024-01-23 15:33:08

0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
0.000,0.000,0.000,0.000,0.000,0.000,0x0000
10.756,0.166,0.000,0.000,0.000,0.000,0x0000
20.319,0.048,0.000,0.000,0.000,0.000,0x0000
27.574,0.027,0.000,0.000,0.000,0.000,0x0000
29.389,0.012,0.000,0.000,0.000,0.000,0x0000
29.844,0.008,0.000,0.000,0.000,0.000,0x0000
29.958,0.007,0.000,0.000,0.000,0.000,0x0000
29.986,0.007,0.000,0.000,0.000,0.000,0x0000
29.993,0.007,0.000,0.000,0.000,0.000,0x0000
29.995,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.996,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.996,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.998,0.007,0.000,0.000,0.000,0.000,0x0000
29.998,0.007,0.000,0.000,0.000,0.000,0x0000
29.999,0.007,0.000,0.000,0.000,0.000,0x0000
29.998,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.998,0.007,0.000,0.000,0.000,0.000,0x0000
29.997,0.007,0.000,0.000,0.000,0.000,0x0000
29.996,0.007,0.000,0.000,0.000,0.000,0x0000
29.996,0.007,0.000,0.000,0.000,0.000,0x0000
