9141 579K20136 Datalog
Sample interval: 0.2
Operation mode:Normal
Log data:All
Date: 2024-01-25 14:16:40

25.002,0.307,0.000,0.000,0.000,0.000,0x0000
25.001,0.312,0.000,0.000,0.000,0.000,0x0000
25.003,0.287,0.000,0.000,0.000,0.000,0x0000
25.003,0.277,0.000,0.000,0.000,0.000,0x0000
25.002,0.300,0.000,0.000,0.000,0.000,0x0000
25.001,0.316,0.000,0.000,0.000,0.000,0x0000
25.001,0.308,0.000,0.000,0.000,0.000,0x0000
25.002,0.288,0.000,0.000,0.000,0.000,0x0000
25.002,0.303,0.000,0.000,0.000,0.000,0x0000
25.002,0.310,0.000,0.000,0.000,0.000,0x0000
25.003,0.279,0.000,0.000,0.000,0.000,0x0000
25.003,0.281,0.000,0.000,0.000,0.000,0x0000
25.003,0.308,0.000,0.000,0.000,0.000,0x0000
25.001,0.313,0.000,0.000,0.000,0.000,0x0000
25.002,0.292,0.000,0.000,0.000,0.000,0x0000
25.002,0.281,0.000,0.000,0.000,0.000,0x0000
25.001,0.296,0.000,0.000,0.000,0.000,0x0000
25.001,0.309,0.000,0.000,0.000,0.000,0x0000
25.002,0.282,0.000,0.000,0.000,0.000,0x0000
25.003,0.284,0.000,0.000,0.000,0.000,0x0000
25.002,0.308,0.000,0.000,0.000,0.000,0x0000
25.001,0.313,0.000,0.000,0.000,0.000,0x0000
25.002,0.294,0.000,0.000,0.000,0.000,0x0000
25.001,0.284,0.000,0.000,0.000,0.000,0x0000
25.002,0.303,0.000,0.000,0.000,0.000,0x0000
25.001,0.308,0.000,0.000,0.000,0.000,0x0000
25.003,0.277,0.000,0.000,0.000,0.000,0x0000
25.003,0.282,0.000,0.000,0.000,0.000,0x0000
25.003,0.307,0.000,0.000,0.000,0.000,0x0000
25.002,0.310,0.000,0.000,0.000,0.000,0x0000
25.002,0.297,0.000,0.000,0.000,0.000,0x0000
25.003,0.278,0.000,0.000,0.000,0.000,0x0000
25.002,0.286,0.000,0.000,0.000,0.000,0x0000
25.001,0.301,0.000,0.000,0.000,0.000,0x0000
25.002,0.287,0.000,0.000,0.000,0.000,0x0000
25.002,0.294,0.000,0.000,0.000,0.000,0x0000
25.001,0.313,0.000,0.000,0.000,0.000,0x0000
25.001,0.303,0.000,0.000,0.000,0.000,0x0000
25.001,0.283,0.000,0.000,0.000,0.000,0x0000
25.003,0.285,0.000,0.000,0.000,0.000,0x0000
25.001,0.310,0.000,0.000,0.000,0.000,0x0000
25.002,0.291,0.000,0.000,0.000,0.000,0x0000
