9141 579K20136 Datalog
Sample interval: 0.2
Operation mode:Normal
Log data:All
Date: 2024-02-08 17:27:43

14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.998,0.012,0.000,0.000,4.998,0.054,0x0000
14.998,0.012,0.000,0.000,4.998,0.054,0x0000
14.998,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.998,0.012,0.000,0.000,4.996,0.054,0x0000
14.998,0.012,0.000,0.000,4.996,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.996,0.054,0x0000
14.997,0.012,0.000,0.000,4.996,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.996,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.995,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.996,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.996,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.996,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.998,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.996,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.996,0.054,0x0000
14.996,0.012,0.000,0.000,4.996,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
14.997,0.012,0.000,0.000,4.997,0.054,0x0000
14.996,0.012,0.000,0.000,4.997,0.054,0x0000
