4/12/2023 3:41:07 pm
Time(s)	Displacement(mm)	Force(N)
23.4918	-312.9550	-0.1543
23.5923	-314.2910	-0.2815
23.6917	-314.9400	-0.4190
23.7923	-315.5940	-0.7745
23.8915	-315.6410	-1.0709
23.9917	-315.6410	-0.9537
24.0923	-315.6410	-0.9055
24.1918	-315.6410	-0.8741
24.2922	-315.6400	-0.8512
24.3920	-315.6400	-0.8333
24.4917	-315.6400	-0.8193
24.5921	-315.6400	-0.8074
24.6914	-315.6400	-0.7979
24.7924	-315.6400	-0.7878
24.8936	-315.6400	-0.7807
24.9940	-315.6400	-0.7739
25.0938	-315.6400	-0.7663
25.1940	-315.6400	-0.7611
25.2935	-315.6400	-0.7542
25.3951	-315.6400	-0.7481
25.4953	-315.6400	-0.7430
25.5944	-315.6400	-0.7397
25.6948	-315.6400	-0.7363
25.7946	-315.6400	-0.7343
25.8957	-315.6400	-0.7320
25.9957	-315.6400	-0.7280
26.0957	-315.6400	-0.7247
26.1954	-315.6400	-0.7210
26.2974	-315.6400	-0.7186
26.3977	-315.6400	-0.7146
26.5002	-315.6400	-0.7101
26.6001	-315.6400	-0.7095
26.6997	-315.6400	-0.7081
26.7996	-315.6400	-0.7039
26.9014	-315.6400	-0.7020
27.0007	-315.6400	-0.7021
27.1012	-315.6400	-0.7006
27.2022	-315.6400	-0.6985
27.3015	-315.6400	-0.6954
27.4017	-315.6400	-0.6944
27.5017	-315.6400	-0.6915
27.6016	-315.6400	-0.6889
27.7024	-315.6400	-0.6885
27.8035	-315.6400	-0.6865
27.9051	-315.6400	-0.6831
28.0063	-315.6400	-0.6818
28.1062	-315.6400	-0.6827
28.2059	-315.6400	-0.6782
28.3057	-315.6400	-0.6773
28.4063	-315.6400	-0.6760
28.5054	-315.6400	-0.6773
28.6054	-315.6400	-0.6722
28.7058	-315.6400	-0.6736
28.8064	-315.6400	-0.6725
28.9068	-315.6400	-0.6726
29.0073	-315.6400	-0.6731
29.1087	-315.6400	-0.6699
29.2075	-315.6400	-0.6696
29.3081	-315.6400	-0.6694
29.4090	-315.6400	-0.6678
29.5089	-315.6400	-0.6654
29.6093	-315.6400	-0.6643
29.7084	-315.6400	-0.6626
29.8088	-315.6400	-0.6614
29.9084	-315.6400	-0.6578
30.0089	-315.6400	-0.6585
30.1103	-315.6400	-0.6576
30.2122	-315.6400	-0.6541
30.3124	-315.6400	-0.6549
30.4135	-315.6400	-0.6544
30.5141	-315.6400	-0.6503
30.6143	-315.6400	-0.6536
30.7137	-315.6400	-0.6534
30.8154	-315.6400	-0.6526
30.9151	-315.6400	-0.6519
31.0151	-315.6400	-0.6482
31.1148	-315.6400	-0.6479
31.2161	-315.6400	-0.6502
31.3157	-315.6400	-0.6483
31.4162	-315.6400	-0.6467
31.5156	-315.6400	-0.6458
31.6155	-315.6400	-0.6470
31.7163	-315.6400	-0.6464
31.8159	-315.6400	-0.6465
31.9162	-315.6400	-0.6439
32.0160	-315.6400	-0.6422
32.1155	-315.6400	-0.6403
32.2162	-315.6400	-0.6418
32.3162	-315.6400	-0.6404
32.4155	-315.6400	-0.6420
32.5155	-315.6400	-0.6406
32.6165	-315.6400	-0.6390
32.7173	-315.6400	-0.6398
32.8172	-315.6400	-0.6388
32.9173	-315.6400	-0.6353
33.0174	-315.6400	-0.6366
33.1165	-315.6400	-0.6353
33.2175	-315.6400	-0.6338
33.3185	-315.6400	-0.6332
33.4196	-315.6400	-0.6325
33.5202	-315.6400	-0.6302
33.6202	-315.6400	-0.6294
33.7198	-315.6400	-0.6301
33.8198	-315.6400	-0.6293
33.9200	-315.6400	-0.6283
34.0212	-315.6400	-0.6277
34.1212	-315.6400	-0.6277
34.2207	-315.6400	-0.6288
34.3205	-315.6400	-0.6243
34.4215	-315.6400	-0.6238
34.5216	-315.6400	-0.6252
34.6219	-315.6400	-0.6240
34.7216	-315.6400	-0.6222
34.8219	-315.6400	-0.6217
34.9216	-315.6400	-0.6229
35.0228	-315.6400	-0.6234
35.1225	-315.6400	-0.6213
35.2231	-315.6400	-0.6230
35.3236	-315.6400	-0.6211
35.4237	-315.6400	-0.6207
35.5242	-315.6400	-0.6200
35.6240	-315.6400	-0.6201
35.7237	-315.6400	-0.6197
35.8238	-315.6400	-0.6181
35.9253	-315.6400	-0.6159
36.0251	-315.6400	-0.6166
36.1263	-315.6400	-0.6170
36.2271	-315.6400	-0.6154
36.3277	-315.6400	-0.6156
36.4294	-315.6400	-0.6153
36.5291	-315.6400	-0.6122
36.6296	-315.6400	-0.6127
36.7298	-315.6400	-0.6131
36.8295	-315.6400	-0.6142
36.9315	-315.6400	-0.6132
37.0319	-315.6400	-0.6116
37.1328	-315.6400	-0.6112
37.2326	-315.6400	-0.6128
37.3333	-315.6400	-0.6100
37.4330	-315.6400	-0.6117
37.5332	-315.6400	-0.6114
37.6325	-315.6400	-0.6093
37.7343	-315.6400	-0.6096
37.8337	-315.6400	-0.6086
37.9341	-315.6400	-0.6095
38.0335	-315.6400	-0.6076
38.1336	-315.6400	-0.6079
38.2344	-315.6400	-0.6063
38.3355	-315.6400	-0.6053
38.4366	-315.6400	-0.6055
38.5371	-315.6400	-0.6063
38.6371	-315.6400	-0.6071
38.7372	-315.6400	-0.6046
38.8375	-315.6400	-0.6052
38.9378	-315.6400	-0.6087
39.0384	-315.6400	-0.6084
39.1379	-315.6400	-0.6058
39.2385	-315.6400	-0.6015
39.3387	-315.6400	-0.6024
39.4402	-315.6400	-0.6038
39.5402	-315.6400	-0.6017
39.6400	-315.6400	-0.6026
39.7398	-315.6400	-0.6011
39.8399	-315.6400	-0.6020
39.9395	-315.6400	-0.6020
40.0402	-315.6400	-0.5997
40.1400	-315.6400	-0.5995
40.2402	-315.6400	-0.5988
40.3412	-315.6400	-0.5993
40.4405	-315.6400	-0.5978
40.5413	-315.6400	-0.5977
40.6414	-315.6400	-0.5989
40.7422	-315.6400	-0.6005
40.8415	-315.6400	-0.5978
40.9416	-315.6400	-0.5963
41.0420	-315.6400	-0.5971
41.1419	-315.6400	-0.5953
41.2422	-315.6400	-0.5963
41.3423	-315.6400	-0.5962
41.4418	-315.6400	-0.5969
41.5423	-315.6400	-0.5962
41.6418	-315.6400	-0.5961
41.7415	-315.6400	-0.5968
41.8423	-315.6400	-0.5947
41.9422	-315.6400	-0.5948
42.0417	-315.6400	-0.5957
42.1420	-315.6400	-0.5954
42.2419	-315.6400	-0.5963
42.3416	-315.6400	-0.5941
42.4424	-315.6400	-0.5947
42.5418	-315.6400	-0.5934
42.6427	-315.6400	-0.5938
42.7429	-315.6400	-0.5922
42.8427	-315.6400	-0.5929
42.9435	-315.6400	-0.5929
43.0443	-315.6400	-0.5920
43.1443	-315.6400	-0.5892
43.2455	-315.6400	-0.5899
43.3450	-315.6400	-0.5915
43.4455	-315.6400	-0.5922
43.5447	-315.6400	-0.5902
43.6462	-315.6400	-0.5912
43.7458	-315.6400	-0.5908
43.8462	-315.6400	-0.5892
43.9463	-315.6400	-0.5877
44.0474	-315.6400	-0.5884
44.1478	-315.6400	-0.5919
44.2466	-315.6400	-0.5900
44.3469	-315.6400	-0.5877
44.4491	-315.6400	-0.5882
44.5478	-315.6400	-0.5875
44.6479	-315.6400	-0.5851
44.7475	-315.6400	-0.5846
44.8484	-315.6400	-0.5858
44.9479	-315.6400	-0.5865
45.0479	-315.6400	-0.5839
45.1476	-315.6400	-0.5871
45.2490	-315.6400	-0.5871
45.3489	-315.6400	-0.5817
45.4500	-315.6400	-0.5819
45.5498	-315.6400	-0.5826
45.6503	-315.6400	-0.5853
45.7498	-315.6400	-0.5836
45.8502	-315.6400	-0.5814
45.9497	-315.6400	-0.5811
46.0503	-315.6400	-0.5829
46.1499	-315.6400	-0.5827
46.2502	-315.6400	-0.5828
46.3502	-315.6400	-0.5821
46.4503	-315.6400	-0.5834
46.5503	-315.6400	-0.5829
46.6501	-315.6400	-0.5828
46.7502	-315.6400	-0.5802
46.8502	-315.6400	-0.5818
46.9497	-315.6400	-0.5789
47.0497	-315.6400	-0.5792
47.1504	-315.6400	-0.5786
47.2498	-315.6400	-0.5834
47.3508	-315.6400	-0.5816
47.4516	-315.6400	-0.5807
47.5524	-315.6400	-0.5808
47.6524	-315.6400	-0.5794
47.7519	-315.6400	-0.5794
47.8522	-315.6400	-0.5775
47.9523	-315.6400	-0.5789
48.0516	-315.6400	-0.5794
48.1520	-315.6400	-0.5783
48.2528	-315.6400	-0.5784
48.3532	-315.6400	-0.5800
48.4536	-315.6400	-0.5775
48.5549	-315.6400	-0.5770
48.6550	-315.6400	-0.5747
48.7547	-315.6400	-0.5767
48.8547	-315.6400	-0.5758
48.9557	-315.6400	-0.5739
49.0574	-315.6400	-0.5759
49.1576	-315.6400	-0.5762
49.2579	-315.6400	-0.5794
49.3584	-315.6400	-0.5773
49.4586	-315.6400	-0.5764
49.5579	-315.6400	-0.5749
49.6579	-315.6400	-0.5753
49.7595	-315.6400	-0.5746
49.8604	-315.6400	-0.5765
49.9598	-315.6400	-0.5758
50.0597	-315.6400	-0.5763
50.1602	-315.6400	-0.5746
50.2602	-315.6400	-0.5772
50.3603	-315.6400	-0.5729
50.4598	-315.6400	-0.5728
50.5614	-315.6400	-0.5733
50.6608	-315.6400	-0.5746
50.7611	-315.6400	-0.5745
50.8609	-315.6400	-0.5726
50.9624	-315.6400	-0.5731
51.0629	-315.6400	-0.5734
51.1643	-315.6400	-0.5737
51.2640	-315.6400	-0.5709
51.3655	-315.6400	-0.5710
51.4652	-315.6400	-0.5705
51.5665	-315.6400	-0.5711
51.6658	-315.6400	-0.5704
51.7660	-315.6400	-0.5734
51.8661	-315.6400	-0.5734
51.9675	-315.6400	-0.5703
52.0689	-315.6400	-0.5701
52.1679	-315.6400	-0.5709
52.2697	-315.6400	-0.5698
52.3704	-315.6400	-0.5713
52.4709	-315.6400	-0.5707
52.5707	-315.6400	-0.5714
52.6725	-315.6400	-0.5715
52.7726	-315.6400	-0.5712
52.8721	-315.6400	-0.5702
52.9716	-315.6400	-0.5695
53.0717	-315.6400	-0.5697
53.1722	-315.6400	-0.5669
53.2727	-315.6400	-0.5668
53.3738	-315.6400	-0.5679
53.4738	-315.6400	-0.5681
53.5747	-315.6400	-0.5685
53.6755	-315.6400	-0.5660
53.7748	-315.6400	-0.5690
53.8748	-315.6400	-0.5683
53.9751	-315.6400	-0.5655
54.0756	-315.6400	-0.5674
54.1754	-315.6400	-0.5689
54.2754	-315.6400	-0.5676
54.3750	-315.6400	-0.5677
54.4756	-315.6400	-0.5697
54.5751	-315.6400	-0.5677
54.6749	-315.6400	-0.5677
54.7748	-315.6400	-0.5690
54.8752	-315.6400	-0.5671
54.9756	-315.6400	-0.5659
55.0757	-315.6400	-0.5645
55.1760	-315.6400	-0.5636
55.2761	-315.6400	-0.5622
55.3765	-315.6400	-0.5622
55.4763	-315.6400	-0.5638
55.5766	-315.6400	-0.5631
55.6762	-315.6400	-0.5664
55.7765	-315.6400	-0.5618
55.8763	-315.6400	-0.5612
55.9756	-315.6400	-0.5630
56.0763	-315.6400	-0.5641
56.1765	-315.6400	-0.5606
56.2770	-315.6400	-0.5617
56.3774	-315.6400	-0.5608
56.4778	-315.6400	-0.5613
56.5786	-315.6400	-0.5583
56.6777	-315.6400	-0.5583
56.7779	-315.6400	-0.5594
56.8777	-315.6400	-0.5544
56.9792	-315.6400	-0.5565
57.0789	-315.6400	-0.5579
57.1805	-315.6400	-0.5597
57.2805	-315.6400	-0.5589
57.3806	-315.6400	-0.5593
57.4801	-315.6400	-0.5606
57.5798	-315.6400	-0.5601
57.6799	-315.6400	-0.5568
57.7797	-315.6400	-0.5580
57.8815	-315.6400	-0.5574
57.9810	-315.6400	-0.5602
58.0817	-315.6400	-0.5578
58.1825	-315.6400	-0.5575
58.2821	-315.6400	-0.5577
58.3820	-315.6400	-0.5580
58.4828	-315.6400	-0.5576
58.5825	-315.6400	-0.5572
58.6821	-315.6400	-0.5580
58.7827	-315.6400	-0.5559
58.8837	-315.6400	-0.5540
58.9844	-315.6400	-0.5577
59.0853	-315.6400	-0.5558
59.1849	-315.6400	-0.5548
59.2857	-315.6400	-0.5555
59.3866	-315.6400	-0.5576
59.4867	-315.6400	-0.5553
59.5874	-315.6400	-0.5559
59.6879	-315.6400	-0.5558
59.7879	-315.6400	-0.5547
59.8893	-315.6400	-0.5548
59.9891	-315.6400	-0.5547
60.0898	-315.6400	-0.5555
60.1897	-315.6400	-0.5562
60.2906	-315.6400	-0.5543
60.3903	-315.6400	-0.5555
60.4903	-315.6400	-0.5547
60.5898	-315.6400	-0.5541
60.6897	-315.6400	-0.5551
60.7901	-315.6400	-0.5521
60.8898	-315.6400	-0.5557
60.9902	-315.6400	-0.5542
61.0900	-315.6400	-0.5564
61.1904	-315.6400	-0.5543
61.2903	-315.6400	-0.5528
61.3904	-315.6400	-0.5535
61.4900	-315.6400	-0.5522
61.5904	-315.6400	-0.5542
61.6907	-315.6400	-0.5556
61.7913	-315.6400	-0.5526
61.8908	-315.6400	-0.5553
61.9915	-315.6400	-0.5524
62.0926	-315.6400	-0.5527
62.1926	-315.6400	-0.5513
62.2927	-315.6400	-0.5523
62.3936	-315.6400	-0.5508
62.4932	-315.6400	-0.5546
62.5935	-315.6400	-0.5529
62.6932	-315.6400	-0.5509
62.7932	-315.6400	-0.5512
62.8944	-315.6400	-0.5498
62.9941	-315.6400	-0.5493
63.0938	-315.6400	-0.5492
63.1946	-315.6400	-0.5514
63.2947	-315.6400	-0.5506
63.3955	-315.6400	-0.5503
63.4948	-315.6400	-0.5509
63.5956	-315.6400	-0.5502
63.6955	-315.6400	-0.5504
63.7956	-315.6400	-0.5504
63.8950	-315.6400	-0.5481
63.9957	-315.6400	-0.5498
64.0965	-315.6400	-0.5498
64.1958	-315.6400	-0.5522
64.2976	-315.6400	-0.5483
64.3973	-315.6400	-0.5511
64.4970	-315.6400	-0.5487
64.5978	-315.6400	-0.5513
64.6986	-315.6400	-0.5471
64.7994	-315.6400	-0.5496
64.8997	-315.6400	-0.5456
64.9998	-315.6400	-0.5472
65.1003	-315.6400	-0.5481
65.2016	-315.6400	-0.5485
65.3016	-315.6400	-0.5499
65.4010	-315.6400	-0.5471
65.5010	-315.6400	-0.5476
65.6026	-315.6400	-0.5494
65.7023	-315.6400	-0.5499
65.8019	-315.6400	-0.5492
65.9019	-315.6400	-0.5480
66.0037	-315.6400	-0.5452
66.1033	-315.6400	-0.5453
66.2034	-315.6400	-0.5429
66.3049	-315.6400	-0.5441
66.4042	-315.6400	-0.5442
66.5043	-315.6400	-0.5457
66.6038	-315.6400	-0.5467
66.7041	-315.6400	-0.5473
66.8055	-315.6400	-0.5474
66.9050	-315.6400	-0.5461
67.0064	-315.6400	-0.5438
67.1061	-315.6400	-0.5434
67.2059	-315.6400	-0.5448
67.3062	-315.6400	-0.5440
67.4062	-315.6400	-0.5444
67.5062	-315.6400	-0.5447
67.6063	-315.6400	-0.5417
67.7062	-315.6400	-0.5425
67.8076	-315.6400	-0.5447
67.9078	-315.6400	-0.5454
68.0081	-315.6400	-0.5450
68.1079	-315.6400	-0.5467
68.2081	-315.6400	-0.5443
68.3079	-315.6400	-0.5466
68.4086	-315.6400	-0.5451
68.5079	-315.6400	-0.5420
68.6078	-315.6400	-0.5418
68.7081	-315.6400	-0.5415
68.8082	-315.6400	-0.5433
68.9080	-315.6400	-0.5427
69.0080	-315.6400	-0.5437
69.1081	-315.6400	-0.5415
69.2081	-315.6400	-0.5426
69.3080	-315.6400	-0.5412
69.4081	-315.6400	-0.5407
69.5095	-315.6400	-0.5404
69.6097	-315.6400	-0.5398
69.7088	-315.6400	-0.5412
69.8095	-315.6400	-0.5412
69.9089	-315.6400	-0.5405
70.0102	-315.6400	-0.5418
70.1104	-315.6400	-0.5428
70.2105	-315.6400	-0.5420
70.3104	-315.6400	-0.5424
70.4106	-315.6400	-0.5417
70.5105	-315.6400	-0.5411
70.6115	-315.6400	-0.5424
70.7117	-315.6400	-0.5426
70.8116	-315.6400	-0.5388
70.9114	-315.6400	-0.5395
71.0116	-315.6400	-0.5413
71.1115	-315.6400	-0.5416
71.2128	-315.6400	-0.5424
71.3119	-315.6400	-0.5414
71.4120	-315.6400	-0.5404
71.5121	-315.6400	-0.5389
71.6126	-315.6400	-0.5398
71.7118	-315.6400	-0.5393
71.8124	-315.6400	-0.5389
71.9131	-315.6400	-0.5386
72.0141	-315.6400	-0.5392
72.1138	-315.6400	-0.5401
72.2138	-315.6400	-0.5397
72.3144	-315.6400	-0.5411
72.4146	-315.6400	-0.5419
72.5168	-315.6400	-0.5417
72.6150	-315.6400	-0.5396
72.7165	-315.6400	-0.5397
72.8166	-315.6400	-0.5396
72.9168	-315.6400	-0.5359
73.0160	-315.6400	-0.5389
73.1175	-315.6400	-0.5400
73.2186	-315.6400	-0.5395
73.3183	-315.6400	-0.5404
73.4181	-315.6400	-0.5390
73.5197	-315.6400	-0.5396
73.6207	-315.6400	-0.5391
73.7204	-315.6400	-0.5390
73.8201	-315.6400	-0.5393
73.9215	-315.6400	-0.5387
74.0217	-315.6400	-0.5376
74.1218	-315.6400	-0.5395
74.2228	-315.6400	-0.5381
74.3236	-315.6400	-0.5398
74.4237	-315.6400	-0.5395
74.5237	-315.6400	-0.5392
74.6231	-315.6400	-0.5391
74.7229	-315.6400	-0.5393
74.8240	-315.6400	-0.5371
74.9247	-315.6400	-0.5387
75.0247	-315.6400	-0.5409
75.1246	-315.6400	-0.5395
75.2248	-315.6400	-0.5393
75.3255	-315.6400	-0.5374
75.4256	-315.6400	-0.5376
75.5254	-315.6400	-0.5372
75.6250	-315.6400	-0.5361
75.7258	-315.6400	-0.5373
75.8258	-315.6400	-0.5382
75.9258	-315.6400	-0.5380
76.0263	-315.6400	-0.5367
76.1259	-315.6400	-0.5366
76.2268	-315.6400	-0.5356
76.3262	-315.6400	-0.5358
76.4264	-315.6400	-0.5364
76.5263	-315.6400	-0.5355
76.6260	-315.6400	-0.5344
76.7269	-315.6400	-0.5357
76.8274	-315.6400	-0.5361
76.9273	-315.6400	-0.5377
77.0270	-315.6400	-0.5371
77.1275	-315.6400	-0.5350
77.2277	-315.6400	-0.5341
77.3270	-315.6400	-0.5335
77.4277	-315.6400	-0.5350
77.5269	-315.6400	-0.5365
77.6279	-315.6400	-0.5332
77.7281	-315.6400	-0.5339
77.8297	-315.6400	-0.5325
77.9293	-315.6400	-0.5325
78.0296	-315.6400	-0.5331
78.1298	-315.6400	-0.5321
78.2292	-315.6400	-0.5327
78.3303	-315.6400	-0.5338
78.4304	-315.6400	-0.5351
78.5302	-315.6400	-0.5334
78.6304	-315.6400	-0.5293
78.7303	-315.6400	-0.5294
78.8299	-315.6400	-0.5322
78.9307	-315.6400	-0.5325
79.0306	-315.6400	-0.5315
79.1311	-315.6400	-0.5317
79.2309	-315.6400	-0.5333
79.3337	-315.6400	-0.5307
79.4322	-315.6400	-0.5296
79.5320	-315.6400	-0.5282
79.6319	-315.6400	-0.5298
79.7338	-315.6400	-0.5311
79.8338	-315.6400	-0.5295
79.9332	-315.6400	-0.5287
80.0348	-315.6400	-0.5281
80.1346	-315.6400	-0.5285
80.2345	-315.6400	-0.5294
80.3356	-315.6400	-0.5317
80.4349	-315.6400	-0.5304
80.5356	-315.6400	-0.5284
80.6349	-315.6400	-0.5266
80.7367	-315.6400	-0.5282
80.8360	-315.6400	-0.5301
80.9378	-315.6400	-0.5303
81.0386	-315.6400	-0.5268
81.1407	-315.6400	-0.5275
81.2406	-315.6400	-0.5271
81.3403	-315.6400	-0.5277
81.4406	-315.6400	-0.5288
81.5404	-315.6400	-0.5278
81.6403	-315.6400	-0.5249
81.7402	-315.6400	-0.5245
81.8417	-315.6400	-0.5275
81.9417	-315.6400	-0.5258
82.0424	-315.6400	-0.5284
82.1422	-315.6400	-0.5268
82.2426	-315.6400	-0.5266
82.3430	-315.6400	-0.5242
82.4436	-315.6400	-0.5270
82.5443	-315.6400	-0.5278
82.6448	-315.6400	-0.5286
82.7446	-315.6400	-0.5263
82.8440	-315.6400	-0.5265
82.9449	-315.6400	-0.5278
83.0444	-315.6400	-0.5287
83.1450	-315.6400	-0.5297
83.2459	-315.6400	-0.5281
83.3450	-315.6400	-0.5250
