4/12/2023 4:51:06 pm
Time(s)	Displacement(mm)	Force(N)
6.5438	-310.1800	-0.2764
6.6431	-310.8290	-0.6079
6.7438	-311.5130	-0.9969
6.8432	-312.1620	-1.4517
6.9432	-312.8460	-1.9908
7.0436	-313.4960	-2.6033
7.1431	-314.1790	-3.3112
7.2441	-314.8280	-4.1205
7.3444	-315.5120	-5.0139
7.4444	-316.1610	-6.0460
7.5441	-316.7790	-6.9477
7.6447	-316.8010	-6.9155
7.7444	-316.8010	-6.8533
7.8443	-316.8010	-6.8179
7.9443	-316.8010	-6.7894
8.0443	-316.8000	-6.7715
8.1443	-316.8000	-6.7546
8.2451	-316.8000	-6.7408
8.3451	-316.8000	-6.7282
8.4463	-316.8000	-6.7222
8.5461	-316.8000	-6.7098
8.6471	-316.8000	-6.7019
8.7475	-316.8000	-6.6961
8.8480	-316.8000	-6.6882
8.9488	-316.8000	-6.6817
9.0490	-316.8000	-6.6735
9.1483	-316.8000	-6.6703
9.2499	-316.8000	-6.6602
9.3494	-316.8000	-6.6593
9.4490	-316.8000	-6.6535
9.5496	-316.8000	-6.6529
9.6491	-316.8000	-6.6464
9.7496	-316.8000	-6.6432
9.8498	-316.8000	-6.6405
9.9510	-316.8000	-6.6363
10.0501	-316.8000	-6.6368
10.1510	-316.8000	-6.6319
10.2517	-316.8000	-6.6266
10.3510	-316.8000	-6.6278
10.4517	-316.8000	-6.6232
10.5515	-316.8000	-6.6216
10.6514	-316.8000	-6.6174
10.7517	-316.8000	-6.6125
10.8520	-316.8000	-6.6099
10.9511	-316.8000	-6.6094
11.0517	-316.8000	-6.6092
11.1521	-316.8000	-6.6053
11.2521	-316.8000	-6.6008
11.3521	-316.8000	-6.5983
11.4531	-316.8000	-6.5989
11.5527	-316.8000	-6.5918
11.6524	-316.8000	-6.5958
11.7528	-316.8000	-6.5892
11.8529	-316.8000	-6.5848
11.9523	-316.8000	-6.5864
12.0527	-316.8000	-6.5864
12.1520	-316.8000	-6.5814
12.2521	-316.8000	-6.5862
12.3522	-316.8000	-6.5833
12.4526	-316.8000	-6.5797
12.5530	-316.8000	-6.5786
12.6533	-316.8000	-6.5785
12.7537	-316.8000	-6.5754
12.8534	-316.8000	-6.5792
12.9550	-316.8000	-6.5754
13.0551	-316.8000	-6.5716
13.1559	-316.8000	-6.5655
13.2553	-316.8000	-6.5670
13.3555	-316.8000	-6.5676
13.4556	-316.8000	-6.5662
13.5552	-316.8000	-6.5638
13.6562	-316.8000	-6.5601
13.7569	-316.8000	-6.5567
13.8571	-316.8000	-6.5565
13.9580	-316.8000	-6.5524
14.0572	-316.8000	-6.5509
14.1577	-316.8000	-6.5529
14.2576	-316.8000	-6.5498
14.3571	-316.8000	-6.5485
14.4573	-316.8000	-6.5428
14.5571	-316.8000	-6.5446
14.6578	-316.8000	-6.5417
14.7575	-316.8000	-6.5477
14.8573	-316.8000	-6.5432
14.9577	-316.8000	-6.5408
15.0572	-316.8000	-6.5392
15.1575	-316.8000	-6.5375
15.2575	-316.8000	-6.5342
15.3571	-316.8000	-6.5398
15.4574	-316.8000	-6.5363
15.5571	-316.8000	-6.5346
15.6573	-316.8000	-6.5341
15.7571	-316.8000	-6.5363
15.8578	-316.8000	-6.5321
15.9576	-316.8000	-6.5344
16.0576	-316.8000	-6.5291
16.1572	-316.8000	-6.5356
16.2576	-316.8000	-6.5264
16.3576	-316.8000	-6.5344
16.4590	-316.8000	-6.5322
16.5590	-316.8000	-6.5305
16.6589	-316.8000	-6.5268
16.7589	-316.8000	-6.5256
16.8590	-316.8000	-6.5308
16.9591	-316.8000	-6.5242
17.0610	-316.8000	-6.5280
17.1603	-316.8000	-6.5243
17.2611	-316.8000	-6.5254
17.3613	-316.8000	-6.5193
17.4618	-316.8000	-6.5234
17.5626	-316.8000	-6.5212
17.6632	-316.8000	-6.5201
17.7631	-316.8000	-6.5185
17.8633	-316.8000	-6.5158
17.9650	-316.8000	-6.5150
18.0645	-316.8000	-6.5158
18.1644	-316.8000	-6.5188
18.2661	-316.8000	-6.5132
18.3669	-316.8000	-6.5153
18.4666	-316.8000	-6.5138
18.5666	-316.8000	-6.5111
18.6661	-316.8000	-6.5096
18.7682	-316.8000	-6.5098
18.8679	-316.8000	-6.5128
18.9689	-316.8000	-6.5092
19.0698	-316.8000	-6.5090
19.1693	-316.8000	-6.5090
19.2699	-316.8000	-6.5079
19.3706	-316.8000	-6.5055
19.4720	-316.8000	-6.5054
19.5730	-316.8000	-6.5052
19.6721	-316.8000	-6.5046
19.7740	-316.8000	-6.5052
19.8737	-316.8000	-6.5050
19.9736	-316.8000	-6.5013
20.0733	-316.8000	-6.5026
20.1738	-316.8000	-6.5008
20.2736	-316.8000	-6.5006
20.3738	-316.8000	-6.4993
20.4756	-316.8000	-6.4972
20.5744	-316.8000	-6.4960
20.6745	-316.8000	-6.4991
20.7743	-316.8000	-6.5023
20.8743	-316.8000	-6.4977
20.9750	-316.8000	-6.4966
21.0761	-316.8000	-6.4971
21.1758	-316.8000	-6.4979
21.2768	-316.8000	-6.4974
21.3765	-316.8000	-6.4962
21.4778	-316.8000	-6.4961
21.5783	-316.8000	-6.4988
21.6782	-316.8000	-6.4951
21.7787	-316.8000	-6.4973
21.8786	-316.8000	-6.4969
21.9788	-316.8000	-6.4937
22.0789	-316.8000	-6.4931
22.1790	-316.8000	-6.4945
22.2789	-316.8000	-6.4912
22.3787	-316.8000	-6.4894
22.4791	-316.8000	-6.4885
22.5782	-316.8000	-6.4894
22.6793	-316.8000	-6.4877
22.7795	-316.8000	-6.4877
22.8803	-316.8000	-6.4853
22.9810	-316.8000	-6.4853
23.0815	-316.8000	-6.4887
23.1822	-316.8000	-6.4823
23.2829	-316.8000	-6.4851
23.3833	-316.8000	-6.4838
23.4846	-316.8000	-6.4864
23.5845	-316.8000	-6.4845
23.6844	-316.8000	-6.4847
23.7851	-316.8000	-6.4817
23.8844	-316.8000	-6.4840
23.9848	-316.8000	-6.4823
24.0846	-316.8000	-6.4795
24.1843	-316.8000	-6.4800
24.2844	-316.8000	-6.4800
24.3861	-316.8000	-6.4785
24.4863	-316.8000	-6.4804
24.5869	-316.8000	-6.4818
24.6873	-316.8000	-6.4756
24.7874	-316.8000	-6.4748
24.8872	-316.8000	-6.4757
24.9889	-316.8000	-6.4773
25.0885	-316.8000	-6.4771
25.1882	-316.8000	-6.4742
25.2883	-316.8000	-6.4758
25.3882	-316.8000	-6.4746
25.4883	-316.8000	-6.4794
25.5900	-316.8000	-6.4758
25.6912	-316.8000	-6.4752
25.7915	-316.8000	-6.4781
25.8914	-316.8000	-6.4771
25.9923	-316.8000	-6.4774
26.0934	-316.8000	-6.4747
26.1943	-316.8000	-6.4762
26.2944	-316.8000	-6.4749
26.3958	-316.8000	-6.4739
26.4952	-316.8000	-6.4752
26.5958	-316.8000	-6.4730
26.6955	-316.8000	-6.4744
26.7952	-316.8000	-6.4715
26.8965	-316.8000	-6.4718
26.9966	-316.8000	-6.4711
27.0980	-316.8000	-6.4725
27.1974	-316.8000	-6.4706
27.2992	-316.8000	-6.4694
27.3996	-316.8000	-6.4686
27.5011	-316.8000	-6.4714
27.6020	-316.8000	-6.4693
27.7015	-316.8000	-6.4677
27.8031	-316.8000	-6.4689
27.9029	-316.8000	-6.4679
28.0027	-316.8000	-6.4665
28.1032	-316.8000	-6.4670
28.2033	-316.8000	-6.4666
28.3050	-316.8000	-6.4627
28.4046	-316.8000	-6.4646
28.5048	-316.8000	-6.4643
28.6074	-316.8000	-6.4614
28.7067	-316.8000	-6.4621
28.8063	-316.8000	-6.4609
28.9062	-316.8000	-6.4612
29.0066	-316.8000	-6.4649
29.1069	-316.8000	-6.4637
29.2067	-316.8000	-6.4659
29.3081	-316.8000	-6.4645
29.4090	-316.8000	-6.4627
29.5096	-316.8000	-6.4649
29.6099	-316.8000	-6.4613
29.7121	-316.8000	-6.4612
29.8118	-316.8000	-6.4625
29.9113	-316.8000	-6.4594
30.0131	-316.8000	-6.4627
30.1126	-316.8000	-6.4648
30.2128	-316.8000	-6.4630
30.3132	-316.8000	-6.4640
30.4141	-316.8000	-6.4616
30.5140	-316.8000	-6.4610
30.6140	-316.8000	-6.4589
30.7150	-316.8000	-6.4580
30.8146	-316.8000	-6.4596
30.9146	-316.8000	-6.4584
31.0145	-316.8000	-6.4580
31.1145	-316.8000	-6.4592
31.2146	-316.8000	-6.4597
31.3146	-316.8000	-6.4580
31.4144	-316.8000	-6.4563
31.5146	-316.8000	-6.4534
31.6153	-316.8000	-6.4553
31.7163	-316.8000	-6.4556
31.8172	-316.8000	-6.4548
31.9178	-316.8000	-6.4533
32.0172	-316.8000	-6.4553
32.1180	-316.8000	-6.4550
32.2190	-316.8000	-6.4567
32.3185	-316.8000	-6.4563
32.4196	-316.8000	-6.4574
32.5201	-316.8000	-6.4548
32.6202	-316.8000	-6.4534
32.7196	-316.8000	-6.4511
32.8197	-316.8000	-6.4532
32.9199	-316.8000	-6.4542
33.0198	-316.8000	-6.4506
33.1201	-316.8000	-6.4498
33.2201	-316.8000	-6.4489
33.3196	-316.8000	-6.4442
33.4201	-316.8000	-6.4446
33.5200	-316.8000	-6.4447
33.6203	-316.8000	-6.4467
33.7206	-316.8000	-6.4470
33.8212	-316.8000	-6.4467
33.9215	-316.8000	-6.4492
34.0213	-316.8000	-6.4456
34.1218	-316.8000	-6.4483
34.2243	-316.8000	-6.4498
34.3233	-316.8000	-6.4449
34.4234	-316.8000	-6.4449
34.5233	-316.8000	-6.4465
34.6234	-316.8000	-6.4451
34.7238	-316.8000	-6.4455
34.8235	-316.8000	-6.4442
34.9249	-316.8000	-6.4441
35.0246	-316.8000	-6.4452
35.1244	-316.8000	-6.4431
35.2261	-316.8000	-6.4420
35.3275	-316.8000	-6.4412
35.4266	-316.8000	-6.4438
35.5270	-316.8000	-6.4413
35.6263	-316.8000	-6.4433
35.7269	-316.8000	-6.4421
35.8266	-316.8000	-6.4415
35.9267	-316.8000	-6.4389
36.0272	-316.8000	-6.4398
36.1283	-316.8000	-6.4391
36.2280	-316.8000	-6.4396
36.3291	-316.8000	-6.4389
36.4302	-316.8000	-6.4375
36.5303	-316.8000	-6.4380
36.6320	-316.8000	-6.4392
36.7319	-316.8000	-6.4365
36.8332	-316.8000	-6.4358
36.9341	-316.8000	-6.4374
37.0353	-316.8000	-6.4372
37.1358	-316.8000	-6.4388
37.2372	-316.8000	-6.4352
37.3370	-316.8000	-6.4389
37.4366	-316.8000	-6.4365
37.5367	-316.8000	-6.4358
37.6367	-316.8000	-6.4403
37.7367	-316.8000	-6.4384
37.8364	-316.8000	-6.4374
37.9375	-316.8000	-6.4352
38.0375	-316.8000	-6.4353
38.1392	-316.8000	-6.4340
38.2403	-316.8000	-6.4341
38.3409	-316.8000	-6.4343
38.4415	-316.8000	-6.4383
38.5420	-316.8000	-6.4317
38.6417	-316.8000	-6.4311
38.7417	-316.8000	-6.4330
38.8413	-316.8000	-6.4348
38.9423	-316.8000	-6.4345
39.0433	-316.8000	-6.4356
39.1433	-316.8000	-6.4360
39.2434	-316.8000	-6.4327
39.3441	-316.8000	-6.4322
39.4441	-316.8000	-6.4334
39.5436	-316.8000	-6.4327
39.6452	-316.8000	-6.4309
39.7447	-316.8000	-6.4327
39.8446	-316.8000	-6.4320
39.9443	-316.8000	-6.4322
40.0445	-316.8000	-6.4295
40.1446	-316.8000	-6.4311
40.2447	-316.8000	-6.4293
40.3443	-316.8000	-6.4318
40.4447	-316.8000	-6.4312
40.5447	-316.8000	-6.4303
40.6446	-316.8000	-6.4278
40.7452	-316.8000	-6.4304
40.8447	-316.8000	-6.4300
40.9451	-316.8000	-6.4270
41.0446	-316.8000	-6.4289
41.1451	-316.8000	-6.4272
41.2447	-316.8000	-6.4278
41.3447	-316.8000	-6.4268
41.4447	-316.8000	-6.4264
41.5447	-316.8000	-6.4283
41.6447	-316.8000	-6.4286
41.7447	-316.8000	-6.4264
41.8444	-316.8000	-6.4254
41.9445	-316.8000	-6.4259
42.0446	-316.8000	-6.4238
42.1447	-316.8000	-6.4244
42.2447	-316.8000	-6.4234
42.3447	-316.8000	-6.4203
42.4449	-316.8000	-6.4251
42.5447	-316.8000	-6.4193
42.6452	-316.8000	-6.4219
42.7450	-316.8000	-6.4220
42.8446	-316.8000	-6.4202
42.9451	-316.8000	-6.4238
43.0462	-316.8000	-6.4225
43.1453	-316.8000	-6.4198
43.2462	-316.8000	-6.4194
43.3467	-316.8000	-6.4240
43.4466	-316.8000	-6.4213
43.5467	-316.8000	-6.4195
43.6464	-316.8000	-6.4203
43.7471	-316.8000	-6.4180
43.8469	-316.8000	-6.4200
43.9483	-316.8000	-6.4193
44.0483	-316.8000	-6.4182
44.1478	-316.8000	-6.4211
44.2493	-316.8000	-6.4185
44.3503	-316.8000	-6.4201
44.4504	-316.8000	-6.4197
44.5513	-316.8000	-6.4158
44.6517	-316.8000	-6.4193
44.7523	-316.8000	-6.4191
44.8522	-316.8000	-6.4191
44.9531	-316.8000	-6.4200
45.0531	-316.8000	-6.4167
45.1530	-316.8000	-6.4150
45.2541	-316.8000	-6.4160
45.3551	-316.8000	-6.4180
45.4534	-316.8000	-6.4160
45.5544	-316.8000	-6.4165
45.6545	-316.8000	-6.4190
45.7544	-316.8000	-6.4148
45.8546	-316.8000	-6.4177
45.9546	-316.8000	-6.4191
46.0545	-316.8000	-6.4182
46.1563	-316.8000	-6.4177
46.2568	-316.8000	-6.4156
46.3566	-316.8000	-6.4176
46.4583	-316.8000	-6.4190
46.5581	-316.8000	-6.4179
46.6581	-316.8000	-6.4170
46.7582	-316.8000	-6.4161
46.8582	-316.8000	-6.4182
46.9577	-316.8000	-6.4170
47.0575	-316.8000	-6.4181
47.1583	-316.8000	-6.4176
47.2574	-316.8000	-6.4137
47.3583	-316.8000	-6.4136
47.4575	-316.8000	-6.4145
47.5578	-316.8000	-6.4108
47.6585	-316.8000	-6.4146
47.7590	-316.8000	-6.4126
47.8600	-316.8000	-6.4150
47.9599	-316.8000	-6.4146
48.0599	-316.8000	-6.4159
48.1608	-316.8000	-6.4124
48.2613	-316.8000	-6.4166
48.3604	-316.8000	-6.4168
48.4605	-316.8000	-6.4159
48.5615	-316.8000	-6.4113
48.6619	-316.8000	-6.4141
48.7620	-316.8000	-6.4114
48.8622	-316.8000	-6.4130
48.9619	-316.8000	-6.4116
49.0615	-316.8000	-6.4124
49.1623	-316.8000	-6.4130
49.2616	-316.8000	-6.4113
49.3619	-316.8000	-6.4084
49.4615	-316.8000	-6.4105
49.5621	-316.8000	-6.4119
49.6643	-316.8000	-6.4096
49.7653	-316.8000	-6.4108
49.8647	-316.8000	-6.4074
49.9644	-316.8000	-6.4092
50.0652	-316.8000	-6.4097
50.1653	-316.8000	-6.4121
50.2648	-316.8000	-6.4095
50.3663	-316.8000	-6.4105
50.4664	-316.8000	-6.4112
50.5665	-316.8000	-6.4061
50.6683	-316.8000	-6.4038
50.7681	-316.8000	-6.4068
50.8684	-316.8000	-6.4039
50.9699	-316.8000	-6.4065
51.0705	-316.8000	-6.4070
51.1709	-316.8000	-6.4034
51.2710	-316.8000	-6.4077
51.3723	-316.8000	-6.4106
51.4715	-316.8000	-6.4032
51.5720	-316.8000	-6.4039
51.6717	-316.8000	-6.4051
51.7726	-316.8000	-6.4060
51.8728	-316.8000	-6.4072
51.9732	-316.8000	-6.4034
52.0738	-316.8000	-6.4062
52.1749	-316.8000	-6.4084
52.2747	-316.8000	-6.4076
52.3746	-316.8000	-6.4048
52.4744	-316.8000	-6.4055
52.5753	-316.8000	-6.4036
52.6754	-316.8000	-6.4057
52.7746	-316.8000	-6.4020
52.8744	-316.8000	-6.4040
52.9754	-316.8000	-6.4036
53.0747	-316.8000	-6.4061
53.1763	-316.8000	-6.4005
53.2761	-316.8000	-6.4024
53.3759	-316.8000	-6.4039
53.4759	-316.8000	-6.4037
53.5774	-316.8000	-6.4017
53.6784	-316.8000	-6.4017
53.7776	-316.8000	-6.4053
53.8775	-316.8000	-6.4024
53.9795	-316.8000	-6.4006
54.0806	-316.8000	-6.4031
54.1809	-316.8000	-6.4004
54.2817	-316.8000	-6.4005
54.3825	-316.8000	-6.4002
54.4831	-316.8000	-6.4023
54.5830	-316.8000	-6.4026
54.6833	-316.8000	-6.4026
54.7828	-316.8000	-6.4005
54.8830	-316.8000	-6.4012
54.9824	-316.8000	-6.4021
55.0825	-316.8000	-6.4014
55.1827	-316.8000	-6.4014
55.2828	-316.8000	-6.4007
55.3833	-316.8000	-6.4013
55.4842	-316.8000	-6.3967
55.5839	-316.8000	-6.4020
55.6849	-316.8000	-6.3989
55.7844	-316.8000	-6.4004
55.8848	-316.8000	-6.3976
55.9848	-316.8000	-6.3995
56.0848	-316.8000	-6.3985
56.1846	-316.8000	-6.3971
56.2848	-316.8000	-6.3976
56.3845	-316.8000	-6.3980
56.4846	-316.8000	-6.3977
56.5863	-316.8000	-6.3989
56.6868	-316.8000	-6.3994
56.7869	-316.8000	-6.3991
56.8870	-316.8000	-6.4001
56.9876	-316.8000	-6.3981
57.0880	-316.8000	-6.3993
57.1883	-316.8000	-6.3981
57.2883	-316.8000	-6.3963
57.3874	-316.8000	-6.3961
57.4885	-316.8000	-6.3937
57.5879	-316.8000	-6.3934
57.6882	-316.8000	-6.3976
57.7877	-316.8000	-6.3946
57.8895	-316.8000	-6.3961
57.9898	-316.8000	-6.3947
58.0898	-316.8000	-6.3956
58.1896	-316.8000	-6.3965
58.2899	-316.8000	-6.3967
58.3903	-316.8000	-6.3976
58.4902	-316.8000	-6.3935
58.5896	-316.8000	-6.3931
58.6903	-316.8000	-6.3955
58.7902	-316.8000	-6.3945
58.8896	-316.8000	-6.3917
58.9926	-316.8000	-6.3936
59.0917	-316.8000	-6.3938
59.1924	-316.8000	-6.3900
59.2926	-316.8000	-6.3905
59.3932	-316.8000	-6.3921
59.4927	-316.8000	-6.3939
59.5940	-316.8000	-6.3928
59.6943	-316.8000	-6.3909
59.7936	-316.8000	-6.3915
59.8936	-316.8000	-6.3907
59.9949	-316.8000	-6.3926
60.0948	-316.8000	-6.3914
60.1949	-316.8000	-6.3911
60.2947	-316.8000	-6.3911
60.3945	-316.8000	-6.3919
60.4960	-316.8000	-6.3907
60.5958	-316.8000	-6.3914
60.6958	-316.8000	-6.3887
60.7971	-316.8000	-6.3891
60.8966	-316.8000	-6.3893
60.9972	-316.8000	-6.3903
61.0984	-316.8000	-6.3898
61.2005	-316.8000	-6.3909
61.3001	-316.8000	-6.3865
61.4010	-316.8000	-6.3925
61.5014	-316.8000	-6.3902
61.6022	-316.8000	-6.3865
61.7016	-316.8000	-6.3881
61.8016	-316.8000	-6.3935
61.9035	-316.8000	-6.3879
62.0040	-316.8000	-6.3921
62.1044	-316.8000	-6.3892
62.2055	-316.8000	-6.3890
62.3048	-316.8000	-6.3876
62.4047	-316.8000	-6.3871
62.5045	-316.8000	-6.3872
62.6052	-316.8000	-6.3863
62.7045	-316.8000	-6.3900
62.8054	-316.8000	-6.3858
62.9045	-316.8000	-6.3871
63.0052	-316.8000	-6.3854
63.1049	-316.8000	-6.3844
63.2048	-316.8000	-6.3820
63.3049	-316.8000	-6.3851
63.4050	-316.8000	-6.3847
63.5046	-316.8000	-6.3854
63.6054	-316.8000	-6.3858
63.7048	-316.8000	-6.3862
63.8046	-316.8000	-6.3880
63.9054	-316.8000	-6.3834
64.0051	-316.8000	-6.3776
64.1059	-316.8000	-6.3820
64.2059	-316.8000	-6.3832
64.3059	-316.8000	-6.3817
64.4059	-316.8000	-6.3865
64.5056	-316.8000	-6.3799
64.6062	-316.8000	-6.3806
64.7069	-316.8000	-6.3849
64.8073	-316.8000	-6.3843
64.9067	-316.8000	-6.3818
65.0088	-316.8000	-6.3796
65.1079	-316.8000	-6.3811
65.2083	-316.8000	-6.3826
65.3083	-316.8000	-6.3834
65.4086	-316.8000	-6.3809
65.5092	-316.8000	-6.3830
65.6086	-316.8000	-6.3835
65.7096	-316.8000	-6.3804
65.8104	-316.8000	-6.3828
65.9102	-316.8000	-6.3802
66.0100	-316.8000	-6.3781
66.1097	-316.8000	-6.3852
66.2106	-316.8000	-6.3835
66.3118	-316.8000	-6.3809
66.4120	-316.8000	-6.3831
66.5125	-316.8000	-6.3770
66.6135	-316.8000	-6.3806
66.7145	-316.8000	-6.3812
66.8154	-316.8000	-6.3841
66.9145	-316.8000	-6.3828
67.0148	-316.8000	-6.3838
67.1164	-316.8000	-6.3832
67.2165	-316.8000	-6.3800
67.3157	-316.8000	-6.3802
67.4161	-316.8000	-6.3800
67.5171	-316.8000	-6.3830
67.6174	-316.8000	-6.3845
67.7166	-316.8000	-6.3815
67.8177	-316.8000	-6.3787
67.9196	-316.8000	-6.3786
68.0202	-316.8000	-6.3790
68.1201	-316.8000	-6.3772
68.2210	-316.8000	-6.3764
68.3225	-316.8000	-6.3762
68.4217	-316.8000	-6.3763
68.5233	-316.8000	-6.3797
68.6227	-316.8000	-6.3787
68.7226	-316.8000	-6.3795
68.8233	-316.8000	-6.3804
68.9233	-316.8000	-6.3788
69.0235	-316.8000	-6.3787
69.1227	-316.8000	-6.3793
69.2245	-316.8000	-6.3798
69.3242	-316.8000	-6.3779
69.4254	-316.8000	-6.3842
69.5250	-316.8000	-6.3794
69.6246	-316.8000	-6.3753
69.7265	-316.8000	-6.3756
69.8256	-316.8000	-6.3766
69.9262	-316.8000	-6.3789
70.0266	-316.8000	-6.3768
70.1272	-316.8000	-6.3782
70.2272	-316.8000	-6.3777
70.3271	-316.8000	-6.3793
70.4285	-316.8000	-6.3785
70.5285	-316.8000	-6.3734
70.6280	-316.8000	-6.3746
70.7295	-316.8000	-6.3761
70.8291	-316.8000	-6.3729
70.9290	-316.8000	-6.3743
71.0290	-316.8000	-6.3743
71.1300	-316.8000	-6.3731
71.2301	-316.8000	-6.3706
71.3299	-316.8000	-6.3744
71.4300	-316.8000	-6.3752
71.5300	-316.8000	-6.3752
71.6304	-316.8000	-6.3731
71.7313	-316.8000	-6.3759
71.8309	-316.8000	-6.3772
71.9310	-316.8000	-6.3771
72.0312	-316.8000	-6.3722
72.1307	-316.8000	-6.3738
72.2316	-316.8000	-6.3742
72.3319	-316.8000	-6.3750
72.4324	-316.8000	-6.3789
72.5316	-316.8000	-6.3740
72.6318	-316.8000	-6.3740
72.7326	-316.8000	-6.3737
72.8316	-316.8000	-6.3724
72.9326	-316.8000	-6.3769
73.0321	-316.8000	-6.3760
73.1320	-316.8000	-6.3733
73.2332	-316.8000	-6.3765
73.3329	-316.8000	-6.3703
73.4335	-316.8000	-6.3759
73.5336	-316.8000	-6.3731
73.6328	-316.8000	-6.3730
73.7337	-316.8000	-6.3748
73.8338	-316.8000	-6.3718
73.9364	-316.8000	-6.3718
74.0369	-316.8000	-6.3736
74.1373	-316.8000	-6.3729
74.2386	-316.8000	-6.3718
74.3384	-316.8000	-6.3716
74.4382	-316.8000	-6.3707
74.5380	-316.8000	-6.3723
74.6377	-316.8000	-6.3724
74.7380	-316.8000	-6.3695
74.8382	-316.8000	-6.3730
74.9385	-316.8000	-6.3710
75.0390	-316.8000	-6.3724
75.1391	-316.8000	-6.3684
75.2398	-316.8000	-6.3707
75.3415	-316.8000	-6.3720
75.4408	-316.8000	-6.3697
75.5410	-316.8000	-6.3719
75.6415	-316.8000	-6.3704
75.7426	-316.8000	-6.3661
75.8419	-316.8000	-6.3690
75.9417	-316.8000	-6.3691
76.0424	-316.8000	-6.3690
76.1426	-316.8000	-6.3669
76.2435	-316.8000	-6.3706
76.3430	-316.8000	-6.3691
76.4446	-316.8000	-6.3665
76.5445	-316.8000	-6.3688
76.6442	-316.8000	-6.3690
76.7437	-316.8000	-6.3700
76.8450	-316.8000	-6.3683
76.9458	-316.8000	-6.3671
77.0466	-316.8000	-6.3675
77.1476	-316.8000	-6.3691
77.2467	-316.8000	-6.3668
77.3474	-316.8000	-6.3708
77.4471	-316.8000	-6.3727
77.5486	-316.8000	-6.3675
77.6493	-316.8000	-6.3640
77.7486	-316.8000	-6.3692
77.8504	-316.8000	-6.3665
77.9506	-316.8000	-6.3665
78.0502	-316.8000	-6.3660
78.1501	-316.8000	-6.3669
78.2516	-316.8000	-6.3676
78.3518	-316.8000	-6.3728
78.4518	-316.8000	-6.3651
78.5517	-316.8000	-6.3670
78.6518	-316.8000	-6.3666
78.7535	-316.8000	-6.3655
78.8527	-316.8000	-6.3679
78.9546	-316.8000	-6.3678
79.0542	-316.8000	-6.3679
79.1538	-316.8000	-6.3673
79.2541	-316.8000	-6.3651
79.3538	-316.8000	-6.3683
79.4537	-316.8000	-6.3661
79.5545	-316.8000	-6.3672
79.6551	-316.8000	-6.3648
79.7549	-316.8000	-6.3695
79.8548	-316.8000	-6.3681
79.9548	-316.8000	-6.3662
80.0547	-316.8000	-6.3666
80.1552	-316.8000	-6.3658
80.2554	-316.8000	-6.3639
80.3550	-316.8000	-6.3658
80.4550	-316.8000	-6.3654
80.5550	-316.8000	-6.3682
80.6558	-316.8000	-6.3679
80.7567	-316.8000	-6.3652
80.8581	-316.8000	-6.3645
80.9594	-316.8000	-6.3634
81.0592	-316.8000	-6.3657
81.1597	-316.8000	-6.3660
81.2599	-316.8000	-6.3620
81.3598	-316.8000	-6.3649
81.4617	-316.8000	-6.3670
81.5626	-316.8000	-6.3637
81.6626	-316.8000	-6.3665
81.7621	-316.8000	-6.3638
81.8635	-316.8000	-6.3639
81.9631	-316.8000	-6.3655
82.0633	-316.8000	-6.3600
82.1628	-316.8000	-6.3645
82.2640	-316.8000	-6.3625
82.3644	-316.8000	-6.3630
