4/12/2023 1:44:46 pm
Time(s)	Displacement(mm)	Force(N)
51.0205	-280.0000	1.0384
51.1203	-280.0000	1.0423
51.2213	-280.0000	1.0359
51.3213	-280.0000	1.0438
51.4220	-280.0000	1.0400
51.5224	-280.0000	1.0443
51.6224	-280.0000	1.0399
51.7234	-280.0000	1.0362
51.8233	-280.0000	1.0375
51.9245	-280.0000	1.0448
52.0257	-280.0000	1.0451
52.1259	-280.0000	1.0378
52.2258	-280.0000	1.0422
52.3254	-280.0000	1.0414
52.4256	-280.0000	1.0383
52.5263	-280.0000	1.0451
52.6267	-280.0000	1.0408
52.7268	-280.0000	1.0407
52.8271	-280.0000	1.0464
52.9263	-280.0000	1.0417
53.0264	-280.0000	1.0405
53.1266	-280.0000	1.0445
53.2269	-280.0000	1.0403
53.3272	-280.0000	1.0417
53.4263	-280.0000	1.0410
53.5270	-280.0000	1.0437
53.6272	-280.0000	1.0422
53.7264	-280.0000	1.0388
53.8282	-280.0000	1.0362
53.9279	-280.0000	1.0448
54.0278	-280.0000	1.0362
54.1282	-280.0000	1.0375
54.2277	-280.0000	1.0358
54.3275	-280.0000	1.0444
54.4281	-280.0000	1.0425
54.5277	-280.0000	1.0310
54.6280	-280.0000	1.0411
54.7282	-280.0000	1.0364
54.8284	-280.0000	1.0379
54.9282	-280.0000	1.0538
55.0275	-280.0000	1.0360
55.1283	-280.0000	1.0403
55.2287	-280.0000	1.0513
55.3290	-280.0000	1.0336
55.4283	-280.0000	1.0380
55.5286	-280.0000	1.0434
55.6285	-280.0000	1.0446
55.7293	-280.0000	1.0372
55.8286	-280.0000	1.0419
55.9286	-280.0000	1.0455
56.0283	-280.0000	1.0452
56.1287	-280.0000	1.0393
56.2291	-280.0000	1.0405
56.3285	-280.0000	1.0328
56.4285	-280.0000	1.0428
56.5283	-280.0000	1.0471
56.6283	-280.0000	1.0437
56.7286	-280.0000	1.0419
56.8302	-280.0000	1.0383
56.9302	-280.0000	1.0418
57.0312	-280.0000	1.0444
57.1316	-280.0000	1.0365
57.2320	-280.0000	1.0405
57.3319	-280.0000	1.0434
57.4316	-280.0000	1.0350
57.5319	-280.0000	1.0363
57.6321	-280.0000	1.0399
57.7320	-280.0000	1.0437
57.8315	-280.0000	1.0392
57.9317	-280.0000	1.0330
58.0315	-280.0000	1.0425
58.1320	-280.0000	1.0413
58.2327	-280.0000	1.0413
58.3323	-280.0000	1.0421
58.4327	-280.0000	1.0411
58.5334	-280.0000	1.0418
58.6336	-280.0000	1.0417
58.7339	-280.0000	1.0371
58.8343	-280.0000	1.0354
58.9343	-280.0000	1.0392
59.0352	-280.0000	1.0448
59.1350	-280.0000	1.0455
59.2347	-280.0000	1.0383
59.3349	-280.0000	1.0392
59.4353	-280.0000	1.0455
59.5360	-280.0000	1.0443
59.6369	-280.0000	1.0393
59.7370	-280.0000	1.0443
59.8369	-280.0000	1.0471
59.9367	-280.0000	1.0420
60.0372	-280.0000	1.0368
60.1374	-280.0000	1.0462
60.2382	-280.0000	1.0435
60.3376	-280.0000	1.0437
60.4381	-280.0000	1.0423
60.5383	-280.0000	1.0438
60.6376	-280.0000	1.0434
60.7376	-280.0000	1.0419
60.8380	-280.0000	1.0405
60.9381	-280.0000	1.0393
61.0383	-280.0000	1.0432
61.1379	-280.0000	1.0398
61.2387	-280.0000	1.0374
61.3386	-280.0000	1.0459
61.4394	-280.0000	1.0405
61.5396	-280.0000	1.0343
61.6412	-280.0000	1.0468
61.7418	-280.0000	1.0362
61.8419	-280.0000	1.0449
61.9419	-280.0000	1.0437
62.0414	-280.0000	1.0389
62.1416	-280.0000	1.0359
62.2429	-280.0000	1.0424
62.3428	-280.0000	1.0413
62.4446	-280.0000	1.0421
62.5440	-280.0000	1.0408
62.6439	-280.0000	1.0400
62.7434	-280.0000	1.0377
62.8444	-280.0000	1.0406
62.9457	-280.0000	1.0376
63.0457	-280.0000	1.0434
63.1456	-280.0000	1.0436
63.2454	-280.0000	1.0361
63.3467	-280.0000	1.0501
63.4469	-280.0000	1.0374
63.5466	-280.0000	1.0366
63.6476	-280.0000	1.0464
63.7484	-280.0000	1.0384
63.8489	-280.0000	1.0378
63.9487	-280.0000	1.0415
64.0500	-280.0000	1.0401
64.1496	-280.0000	1.0405
64.2506	-280.0000	1.0470
64.3510	-280.0000	1.0475
64.4507	-280.0000	1.0346
64.5506	-280.0000	1.0491
64.6523	-280.0000	1.0428
64.7521	-280.0000	1.0373
64.8521	-280.0000	1.0470
64.9517	-280.0000	1.0373
65.0518	-280.0000	1.0402
65.1517	-280.0000	1.0389
65.2517	-280.0000	1.0434
65.3516	-280.0000	1.0454
65.4519	-280.0000	1.0482
65.5521	-280.0000	1.0412
65.6518	-280.0000	1.0430
65.7520	-280.0000	1.0408
65.8520	-280.0000	1.0433
65.9518	-280.0000	1.0425
66.0519	-280.0000	1.0431
66.1520	-280.0000	1.0368
66.2521	-280.0000	1.0469
66.3532	-280.0000	1.0461
66.4526	-280.0000	1.0505
66.5531	-280.0000	1.0363
66.6533	-280.0000	1.0497
66.7524	-280.0000	1.0360
66.8529	-280.0000	1.0448
66.9524	-280.0000	1.0398
67.0528	-280.0000	1.0433
67.1533	-280.0000	1.0287
67.2532	-280.0000	1.0426
67.3530	-280.0000	1.0338
67.4531	-280.0000	1.0470
67.5533	-280.0000	1.0331
67.6533	-280.0000	1.0508
67.7526	-280.0000	1.0526
67.8527	-280.0000	1.0408
67.9527	-280.0000	1.0573
68.0531	-280.0000	1.0355
68.1527	-280.0000	1.0488
68.2531	-280.0000	1.0427
68.3532	-280.0000	1.0406
68.4533	-280.0000	1.0385
68.5530	-280.0000	1.0432
68.6539	-280.0000	1.0409
68.7547	-280.0000	1.0453
68.8548	-280.0000	1.0467
68.9548	-280.0000	1.0357
69.0547	-280.0000	1.0488
69.1553	-280.0000	1.0479
69.2549	-280.0000	1.0303
69.3548	-280.0000	1.0485
69.4547	-280.0000	1.0490
69.5564	-280.0000	1.0363
69.6567	-280.0000	1.0695
69.7565	-280.0000	1.0535
69.8565	-280.0000	1.0357
69.9574	-280.0000	1.0498
70.0567	-280.0000	1.0487
70.1567	-280.0000	1.0406
70.2572	-280.0000	1.0401
70.3574	-280.0000	1.0506
70.4567	-280.0000	1.0477
70.5570	-280.0000	1.0412
70.6567	-280.0000	1.0474
70.7565	-280.0000	1.0406
70.8577	-280.0000	1.0404
70.9576	-280.0000	1.0481
71.0584	-280.0000	1.0319
71.1581	-280.0000	1.0547
71.2580	-280.0000	1.0410
71.3581	-280.0000	1.0582
71.4584	-280.0000	1.0412
71.5582	-280.0000	1.0428
71.6580	-280.0000	1.0423
71.7581	-280.0000	1.0384
71.8579	-280.0000	1.0466
71.9578	-280.0000	1.0390
72.0580	-280.0000	1.0455
72.1593	-280.0000	1.0323
72.2587	-280.0000	1.0446
72.3587	-280.0000	1.0448
72.4597	-280.0000	1.0388
72.5598	-280.0000	1.0391
72.6598	-280.0000	1.0564
72.7597	-280.0000	1.0348
72.8598	-280.0000	1.0473
72.9597	-280.0000	1.0358
73.0601	-280.0000	1.0476
73.1597	-280.0000	1.0363
73.2598	-280.0000	1.0375
73.3598	-280.0000	1.0408
73.4598	-280.0000	1.0350
73.5597	-280.0000	1.0463
73.6599	-280.0000	1.0351
73.7598	-280.0000	1.0400
73.8600	-280.0000	1.0472
73.9595	-280.0000	1.0404
74.0608	-280.0000	1.0414
74.1611	-280.0000	1.0386
74.2621	-280.0000	1.0401
74.3615	-280.0000	1.0451
74.4618	-280.0000	1.0407
74.5617	-280.0000	1.0417
74.6617	-280.0000	1.0397
74.7634	-280.0000	1.0485
74.8644	-280.0000	1.0408
74.9640	-280.0000	1.0422
75.0647	-280.0000	1.0411
75.1645	-280.0000	1.0349
75.2647	-280.0000	1.0433
75.3656	-280.0000	1.0439
75.4657	-280.0000	1.0375
75.5687	-280.0000	1.0351
75.6681	-280.0000	1.0488
75.7678	-280.0000	1.0414
75.8675	-280.0000	1.0470
75.9690	-280.0000	1.0403
76.0694	-280.0000	1.0398
76.1688	-280.0000	1.0409
76.2687	-280.0000	1.0389
76.3693	-280.0000	1.0426
76.4686	-280.0000	1.0380
76.5687	-280.0000	1.0525
76.6690	-280.0000	1.0391
76.7695	-280.0000	1.0289
76.8698	-280.0000	1.0499
76.9709	-280.0000	1.0393
77.0711	-280.0000	1.0533
77.1716	-280.0000	1.0437
77.2718	-280.0000	1.0340
77.3720	-280.0000	1.0613
77.4720	-280.0000	1.0389
77.5717	-280.0000	1.0460
77.6717	-280.0000	1.0433
77.7723	-280.0000	1.0358
77.8722	-280.0000	1.0481
77.9722	-280.0000	1.0403
78.0717	-280.0000	1.0365
78.1726	-280.0000	1.0499
78.2735	-280.0000	1.0376
78.3737	-280.0000	1.0494
78.4741	-280.0000	1.0443
78.5752	-280.0000	1.0553
78.6756	-280.0000	1.0407
78.7764	-280.0000	1.0421
78.8760	-280.0000	1.0472
78.9761	-280.0000	1.0304
79.0761	-280.0000	1.0469
79.1765	-280.0000	1.0375
79.2763	-280.0000	1.0440
79.3764	-280.0000	1.0334
79.4762	-280.0000	1.0465
79.5767	-280.0000	1.0309
79.6772	-280.0000	1.0420
79.7771	-280.0000	1.0364
79.8772	-280.0000	1.0428
79.9773	-280.0000	1.0351
80.0774	-280.0000	1.0513
80.1767	-280.0000	1.0405
80.2774	-280.0000	1.0418
80.3772	-280.0000	1.0485
80.4766	-280.0000	1.0427
80.5767	-280.0000	1.0389
80.6772	-280.0000	1.0458
80.7770	-280.0000	1.0504
80.8768	-280.0000	1.0370
80.9773	-280.0000	1.0502
81.0777	-280.0000	1.0425
81.1778	-280.0000	1.0500
81.2778	-280.0000	1.0331
81.3781	-280.0000	1.0498
81.4780	-280.0000	1.0454
81.5780	-280.0000	1.0421
81.6778	-280.0000	1.0464
81.7778	-280.0000	1.0397
81.8776	-280.0000	1.0414
81.9778	-280.0000	1.0525
82.0787	-280.0000	1.0392
82.1790	-280.0000	1.0409
82.2792	-280.0000	1.0401
82.3797	-280.0000	1.0488
82.4799	-280.0000	1.0429
82.5799	-280.0000	1.0403
82.6805	-280.0000	1.0442
82.7808	-280.0000	1.0441
82.8823	-280.0000	1.0437
82.9828	-280.0000	1.0398
83.0826	-280.0000	1.0386
83.1838	-280.0000	1.0444
83.2844	-280.0000	1.0428
83.3848	-280.0000	1.0504
83.4857	-280.0000	1.0388
83.5863	-280.0000	1.0541
83.6865	-280.0000	1.0382
83.7859	-280.0000	1.0469
83.8857	-280.0000	1.0339
83.9866	-280.0000	1.0493
84.0863	-280.0000	1.0377
84.1858	-280.0000	1.0283
84.2868	-280.0000	1.0484
84.3884	-280.0000	1.0363
84.4880	-280.0000	1.0419
84.5882	-280.0000	1.0408
84.6877	-280.0000	1.0382
84.7887	-280.0000	1.0459
84.8891	-280.0000	1.0548
84.9891	-280.0000	1.0492
85.0896	-280.0000	1.0306
85.1891	-280.0000	1.0435
85.2896	-280.0000	1.0529
85.3899	-280.0000	1.0292
85.4896	-280.0000	1.0491
85.5900	-280.0000	1.0337
85.6902	-280.0000	1.0536
85.7896	-280.0000	1.0343
85.8897	-280.0000	1.0432
85.9901	-280.0000	1.0394
86.0899	-280.0000	1.0300
86.1899	-280.0000	1.0453
86.2899	-280.0000	1.0358
86.3899	-280.0000	1.0390
86.4906	-280.0000	1.0352
86.5905	-280.0000	1.0313
86.6912	-280.0000	1.0479
86.7910	-280.0000	1.0370
86.8911	-280.0000	1.0483
86.9917	-280.0000	1.0454
87.0907	-280.0000	1.0402
87.1912	-280.0000	1.0370
