Time(s),Displacement(mm),Force(N)
0.0,-265.774,3.2163138562649634
0.1207,-266.186,3.2284450305168413
0.2217,-266.871,3.207619848051117
0.3217,-267.521,3.193466811423926
0.4214,-268.204,3.1789094023216724
0.5217,-268.853,3.149592397879634
0.6218,-269.537,3.133215312639598
0.7221,-270.187,3.112187943936343
0.8216,-270.871,3.087116850482461
0.9218,-271.52,3.064067619403893
1.0229,-272.206,3.0539583075273278
1.1229,-272.856,3.0282806553608523
1.2242,-273.539,3.0123079425958794
1.3241,-274.222,3.0106904526956293
1.4239,-274.872,3.005433610519815
1.5247,-275.555,2.998963650918814
1.6261,-276.24,2.995122112405719
1.7261,-276.889,3.001389885769189
1.8263,-277.573,2.989258711517311
1.9266,-278.222,2.9809690757785274
2.0273,-278.905,2.9844062418165596
2.1269,-279.554,2.9854171730042163
2.2269,-280.238,2.9837996831039657
2.3279,-280.887,2.981777820728653
2.4278,-281.571,2.977936282215558
2.5276,-282.255,2.973285998752338
2.6282,-282.904,2.9803625170659336
2.7282,-283.553,2.9827887519163094
2.8284,-284.24,2.9793515858782773
2.9288,-284.889,2.976520978552839
3.0284,-285.575,2.9757122336027138
3.1288,-286.259,2.97510567489012
3.2289,-286.908,2.9747013024150575
3.3288,-287.592,2.9706575776644315
3.4292,-288.241,2.9688379015266495
3.5288,-288.891,2.95953733460021
3.6292,-289.574,2.965602921726149
3.7288,-290.224,2.9554936098495834
3.8293,-290.91,2.951045512623895
3.9303,-291.593,2.9411383869848615
4.0309,-292.243,2.935679358571516
4.1308,-292.926,2.924963487982357
4.2311,-293.576,2.918291342143824
4.3321,-294.259,2.8978705321531626
4.4316,-294.943,2.8857393579012847
4.5314,-295.592,2.8677447827609988
4.6328,-296.276,2.849952393858244
4.7342,-296.925,2.8240725554542374
4.8336,-297.608,2.7945533647746674
4.9335,-298.258,2.7591707732066895
5.0353,-298.976,2.7150941734248653
5.1359,-299.625,2.6716241323556353
5.2356,-300.275,2.6350284233624697
5.3354,-300.958,2.586503726354957
5.4361,-301.608,2.529689393608661
5.5359,-302.291,2.4746947370001475
5.6359,-302.941,2.4164651005911324
5.7357,-303.624,2.347923966068021
5.8358,-304.274,2.266240726105375
5.9358,-304.957,2.198103964057326
6.0356,-305.641,2.1103551369687414
6.1373,-306.291,2.0092620182030902
6.2369,-306.974,1.9164585351762224
6.3373,-307.623,1.8042451733463496
6.4372,-308.307,1.6788897060769428
6.5377,-308.957,1.555960473657911
6.6382,-309.64,1.420900066987001
6.7379,-310.29,1.268856016363462
6.838,-310.973,1.1014458116875439
6.9374,-311.622,0.9152322869212148
7.039,-312.306,0.7152700980027571
7.1384,-312.955,0.49326960919338747
7.2385,-313.639,0.2490286342555746
7.3388,-314.322,-0.02149655156130753
7.4386,-314.972,-0.3886667589181521
7.54,-315.608,-1.4608603765466464
7.6396,-315.641,-1.2788927627684747
7.7405,-315.641,-1.1488870120358476
7.8402,-315.641,-1.0754934078119849
7.9403,-315.641,-1.0221162411037212
8.0399,-315.64,-0.9849139733979616
8.14,-315.64,-0.9529685478680159
8.2398,-315.64,-0.9252690333262276
8.3395,-315.64,-0.9042416646229721
8.4402,-315.64,-0.8755312188935271
8.5394,-315.64,-0.8662306519670874
8.6402,-315.64,-0.8526841740524901
8.7413,-315.64,-0.8328699227744224
8.8406,-315.64,-0.8261977769358895
8.9408,-315.64,-0.8126512990212924
9.0411,-315.64,-0.8003179385318828
9.1404,-315.64,-0.7885911367550674
9.2404,-315.64,-0.7831321083417222
9.3404,-315.64,-0.774235913890345
9.4407,-315.64,-0.7604872497382165
9.5405,-315.64,-0.7602850635006851
9.6407,-315.64,-0.7582632011253722
9.7407,-315.64,-0.7430992333105243
9.8407,-315.64,-0.7406729984601488
9.9408,-315.64,-0.7364270874719915
10.0406,-315.64,-0.7234871682699882
10.1407,-315.64,-0.7236893545075195
10.2407,-315.64,-0.7176237673815804
10.3411,-315.64,-0.7147931600561422
10.4406,-315.64,-0.7115581802556413
10.5415,-315.64,-0.7067057105548902
10.6422,-315.64,-0.6988204472911693
10.742,-315.64,-0.6982138885785752
10.8433,-315.64,-0.6883067629395417
10.9441,-315.64,-0.684465224426447
11.044,-315.64,-0.6838586657138529
11.1446,-315.64,-0.6788040097755704
11.2463,-315.64,-0.6749624712624757
11.3456,-315.64,-0.67718651987532
11.4465,-315.64,-0.6735471675997565
11.5471,-315.64,-0.6711209327493809
11.6475,-315.64,-0.6606072483977532
11.748,-315.64,-0.6507001227587194
11.849,-315.64,-0.6585853860224402
11.9501,-315.64,-0.6523176126589698
12.0495,-315.64,-0.6581810135473777
