Time(s),Displacement(mm),Force(N)
0.0,-281.797,2.778985024484757
0.1611,-281.797,2.77635660339685
0.2608,-281.797,2.7836353079479768
0.3615,-281.797,2.779793769434882
0.4607,-281.797,2.7880834051736656
0.5621,-281.797,2.777165348346975
0.6619,-281.797,2.7818156318101956
0.7636,-281.797,2.782422190522789
0.8636,-281.797,2.7719085061711612
0.9636,-281.797,2.7737281823089432
1.0629,-281.797,2.777569720822038
1.1638,-281.797,2.7806025143850075
1.2642,-281.797,2.792935874874417
1.3638,-281.797,2.7832309354729143
1.4644,-281.797,2.7860615427983526
1.5642,-281.797,2.7808047006225385
1.6637,-281.797,2.77938939695982
1.7647,-281.797,2.788285591411197
1.8642,-281.797,2.7848484253731645
1.9639,-281.797,2.7785806520096945
2.0638,-281.797,2.7848484253731645
2.1645,-281.797,2.786263729035884
2.2644,-281.797,2.7757500446842562
2.3639,-281.797,2.7870724739860093
2.4637,-281.797,2.780400328147476
2.5639,-281.797,2.7836353079479768
2.6642,-281.797,2.7836353079479768
2.7641,-281.797,2.7747391134965995
2.8638,-281.797,2.7842418666605706
2.9645,-281.797,2.77938939695982
3.0639,-281.797,2.774334741021537
3.1638,-281.797,2.778985024484757
3.2643,-281.797,2.780400328147476
3.3639,-281.797,2.7751434859716624
3.4648,-281.797,2.7856571703232897
3.5649,-281.797,2.778985024484757
3.6658,-281.797,2.774132554784006
3.7667,-281.797,2.7812090730976013
3.8673,-281.797,2.7858593565608216
3.9672,-281.797,2.7779740932971007
4.0676,-281.797,2.782220004285258
4.1679,-281.797,2.7753456722091934
4.2681,-281.797,2.7836353079479768
4.3686,-281.797,2.7767609758719125
4.4692,-281.797,2.772515064883755
4.57,-281.797,2.7759522309217872
4.6715,-281.797,2.7818156318101956
4.7716,-281.797,2.778782838247226
4.871,-281.797,2.769077898845723
4.972,-281.797,2.782422190522789
5.0724,-281.797,2.7848484253731645
5.1724,-281.797,2.783028749235383
5.273,-281.797,2.7935424335870107
5.3733,-281.797,2.7799959556724136
5.4739,-281.797,2.7846462391356335
5.5742,-281.797,2.7880834051736656
5.674,-281.797,2.784444052898102
5.774,-281.797,2.7854549840857583
5.8739,-281.797,2.779793769434882
5.9746,-281.797,2.7785806520096945
6.0744,-281.797,2.7785806520096945
6.1749,-281.797,2.7864659152734155
6.2767,-281.797,2.782220004285258
6.3775,-281.797,2.7814112593351323
6.477,-281.797,2.7874768464610717
6.5784,-281.797,2.7842418666605706
6.6785,-281.797,2.7894987088363843
6.7786,-281.63,2.842067130594523
6.8986,-281.249,2.763416684194847
6.9986,-281.0,2.784444052898102
7.098,-281.0,2.786870287748478
7.1978,-281.0,2.803651745463576
7.2987,-281.0,2.8016298830882627
7.3987,-281.0,2.7913183849741663
7.4985,-281.0,2.7858593565608216
7.5989,-281.0,2.7965752271499804
7.6988,-281.0,2.796979599625043
7.799,-281.0,2.8026408142759194
7.8997,-281.0,2.7953621097247927
7.999,-281.0,2.79030745378651
8.0991,-281.0,2.7866681015109465
8.199,-281.0,2.7905096400240414
8.2991,-281.0,2.798394903287762
8.3991,-281.0,2.7927336886368854
8.4996,-281.0,2.7864659152734155
8.599,-281.0,2.7870724739860093
8.6991,-281.0,2.7872746602235403
8.8,-281.0,2.791722757449229
8.9,-281.0,2.7901052675489786
8.9998,-281.0,2.7858593565608216
9.1002,-281.0,2.7933402473494793
9.2,-281.0,2.7808047006225385
9.3005,-281.0,2.7880834051736656
9.3998,-281.0,2.777569720822038
9.5001,-281.0,2.792935874874417
9.5998,-281.0,2.7840396804230396
9.7006,-281.0,2.7842418666605706
9.8014,-281.0,2.7921271299242916
9.9015,-281.0,2.780400328147476
10.0013,-281.0,2.7818156318101956
10.1011,-281.0,2.7911161987366353
10.2029,-281.0,2.7846462391356335
10.3041,-281.0,2.7901052675489786
10.4046,-281.0,2.780400328147476
10.5041,-281.0,2.792531502399354
10.6038,-281.0,2.788487777648728
10.7045,-281.0,2.7806025143850075
10.8045,-281.0,2.7870724739860093
10.9039,-281.0,2.785050611610696
11.0047,-281.0,2.7846462391356335
11.1043,-281.0,2.7846462391356335
11.2041,-281.0,2.7860615427983526
11.3042,-281.0,2.7773675345845064
11.4045,-281.0,2.7921271299242916
11.5045,-281.0,2.784444052898102
11.6044,-281.0,2.7901052675489786
11.7053,-281.0,2.7933402473494793
11.8051,-281.0,2.786263729035884
11.9048,-281.0,2.7866681015109465
12.0055,-281.0,2.791722757449229
12.105,-281.0,2.782220004285258
12.205,-281.0,2.778782838247226
12.3056,-281.0,2.7816134455726638
12.4054,-281.0,2.77938939695982
12.5052,-281.0,2.7854549840857583
12.605,-281.0,2.7892965225988533
12.7055,-281.0,2.7854549840857583
12.8056,-281.0,2.7860615427983526
12.905,-281.0,2.7858593565608216
13.0057,-281.0,2.7856571703232897
13.1051,-281.0,2.782220004285258
13.205,-281.0,2.7836353079479768
13.3058,-281.0,2.7913183849741663
13.4059,-281.0,2.7880834051736656
13.506,-281.0,2.791722757449229
13.6068,-281.0,2.7842418666605706
13.7063,-281.0,2.789094336361322
13.8071,-281.0,2.7860615427983526
13.9073,-281.0,2.7894987088363843
14.0071,-281.0,2.77938939695982
14.1071,-281.0,2.787881218936134
14.2088,-281.0,2.7808047006225385
14.3086,-281.0,2.7915205712116977
14.4085,-281.0,2.7806025143850075
14.5082,-281.0,2.786870287748478
14.6086,-281.0,2.7973839721001053
14.7089,-281.0,2.7880834051736656
14.8091,-281.0,2.7953621097247927
14.9089,-281.0,2.7945533647746674
15.0099,-281.0,2.795766482199855
15.1102,-281.0,2.7848484253731645
15.2102,-281.0,2.7846462391356335
15.3101,-281.0,2.791722757449229
15.4101,-281.0,2.7911161987366353
15.51,-281.0,2.7826243767603205
15.6101,-281.0,2.782826562997852
15.7103,-281.0,2.7951599234872613
15.8108,-281.0,2.7858593565608216
15.91,-281.0,2.7901052675489786
16.0102,-281.0,2.7840396804230396
16.1103,-281.0,2.79495773724973
16.2106,-281.0,2.784444052898102
16.311,-281.0,2.7996080207129497
16.4112,-281.0,2.786263729035884
16.5127,-281.0,2.7856571703232897
16.6124,-281.0,2.79030745378651
16.7124,-281.0,2.792935874874417
16.8126,-281.0,2.778378465772163
16.912,-281.0,2.7907118262615724
17.013,-281.0,2.7834331217104458
17.1131,-281.0,2.7856571703232897
17.214,-281.0,2.7852527978482273
17.3141,-281.0,2.7814112593351323
17.4147,-281.0,2.7935424335870107
17.5148,-281.0,2.7892965225988533
17.6148,-281.0,2.8030451867509822
17.7146,-281.0,2.794351178537136
17.8157,-281.0,2.794351178537136
17.9153,-281.0,2.7907118262615724
18.0161,-281.0,2.790914012499104
18.1169,-281.0,2.7915205712116977
18.2172,-281.0,2.791722757449229
18.3179,-281.0,2.782826562997852
18.4186,-281.0,2.7911161987366353
18.5185,-281.0,2.7870724739860093
18.6186,-281.0,2.77938939695982
18.7185,-281.0,2.7886899638862594
18.8184,-281.0,2.7911161987366353
18.9189,-281.0,2.7860615427983526
19.0192,-281.0,2.79030745378651
19.12,-281.0,2.795766482199855
19.2206,-281.0,2.7816134455726638
19.3199,-281.0,2.7935424335870107
19.4212,-281.0,2.786263729035884
19.5213,-281.0,2.791722757449229
19.6215,-281.0,2.7880834051736656
19.7215,-281.0,2.7975861583376367
19.8216,-281.0,2.789094336361322
19.9216,-281.0,2.7939468060620736
20.0214,-281.0,2.7866681015109465
20.1215,-281.0,2.7866681015109465
20.2216,-281.0,2.788285591411197
20.3216,-281.0,2.7854549840857583
20.4224,-281.0,2.7953621097247927
20.5228,-281.0,2.79495773724973
20.6223,-281.0,2.7994058344754187
20.7228,-281.0,2.7894987088363843
20.823,-281.0,2.7858593565608216
20.9232,-281.0,2.7899030813114476
21.0237,-281.0,2.7897008950739157
21.1238,-281.0,2.797181785862574
21.2239,-281.0,2.7907118262615724
21.3239,-281.0,2.7846462391356335
21.4237,-281.0,2.7832309354729143
21.5236,-281.0,2.7872746602235403
21.6248,-281.0,2.7961708546749175
21.7249,-281.0,2.7854549840857583
21.8266,-281.0,2.7858593565608216
21.9265,-281.0,2.7856571703232897
22.0278,-281.0,2.7840396804230396
22.1269,-281.0,2.7856571703232897
22.2281,-281.0,2.788285591411197
22.3293,-281.0,2.7842418666605706
22.4293,-281.0,2.784444052898102
22.529,-281.0,2.7933402473494793
22.6292,-281.0,2.7872746602235403
22.7293,-281.0,2.7808047006225385
22.8291,-281.0,2.79495773724973
22.9292,-281.0,2.7872746602235403
23.029,-281.0,2.789094336361322
23.1293,-281.0,2.7864659152734155
23.2292,-281.0,2.7953621097247927
23.3292,-281.0,2.7899030813114476
23.4292,-281.0,2.7856571703232897
23.5293,-281.0,2.783837494185508
23.6319,-281.0,2.79495773724973
23.7317,-281.0,2.7874768464610717
23.8313,-281.0,2.7808047006225385
23.9314,-281.0,2.789094336361322
24.0317,-280.827,2.798192717050231
24.1547,-280.445,2.843684620494774
24.2545,-279.995,2.7672582227079414
24.3543,-280.0,2.8026408142759194
24.4543,-280.0,2.7937446198245417
24.5549,-280.0,2.8056736078388886
24.6546,-280.0,2.8030451867509822
24.7559,-280.0,2.805067049126295
24.8557,-280.0,2.8040561179386385
24.9559,-280.0,2.800416765663075
25.0562,-280.0,2.7992036482378873
25.1567,-280.0,2.802236441800857
25.2564,-280.0,2.794148992299605
25.3568,-280.0,2.7996080207129497
25.4571,-280.0,2.805471421601357
25.558,-280.0,2.8113348224897656
25.659,-280.0,2.794755551012199
25.7605,-280.0,2.7967774133875114
25.8612,-280.0,2.802034255563325
25.9612,-280.0,2.793138061111948
26.0616,-280.0,2.8066845390265454
26.1612,-280.0,2.7939468060620736
26.261,-280.0,2.799810206950481
26.3616,-280.0,2.7961708546749175
26.4635,-280.0,2.7913183849741663
26.5632,-280.0,2.7945533647746674
26.6639,-280.0,2.8008211381381374
26.7659,-280.0,2.806077980313951
26.8641,-280.0,2.8089085876393898
26.966,-280.0,2.792329316161823
27.0665,-280.0,2.801832069325794
27.1666,-280.0,2.7951599234872613
27.2675,-280.0,2.8002145794255435
27.3672,-280.0,2.7965752271499804
27.4673,-280.0,2.7921271299242916
27.5688,-280.0,2.8006189519006064
27.6685,-280.0,2.8034495592260447
27.7685,-280.0,2.7937446198245417
27.8682,-280.0,2.7965752271499804
27.9697,-280.0,2.7921271299242916
28.0706,-280.0,2.788285591411197
28.1703,-280.0,2.8014276968507312
28.27,-280.0,2.792329316161823
28.3704,-280.0,2.798799275762825
28.4712,-280.0,2.8030451867509822
28.5714,-280.0,2.7915205712116977
28.6715,-280.0,2.7985970895252934
28.7711,-280.0,2.8024386280383884
28.871,-280.0,2.7994058344754187
28.9713,-280.0,2.794148992299605
29.0722,-280.0,2.7975861583376367
29.1713,-280.0,2.801832069325794
29.2718,-280.0,2.798799275762825
29.3713,-280.0,2.7945533647746674
29.4716,-280.0,2.7899030813114476
29.5717,-280.0,2.794755551012199
29.6711,-280.0,2.7933402473494793
29.7711,-280.0,2.801832069325794
29.8722,-280.0,2.803651745463576
29.9724,-280.0,2.817198223378173
30.0723,-280.0,2.8135588711026096
30.1729,-280.0,2.8115370087272966
30.2731,-280.0,2.8048648628887634
30.3731,-280.0,2.8056736078388886
30.4732,-280.0,2.8026408142759194
30.5748,-280.0,2.797990530812699
30.6745,-280.0,2.7985970895252934
30.7744,-280.0,2.7985970895252934
30.875,-280.0,2.8080998426892645
30.9759,-280.0,2.7992036482378873
31.0762,-280.0,2.7975861583376367
31.177,-280.0,2.7937446198245417
31.2768,-280.0,2.8089085876393898
31.3776,-280.0,2.8131544986275467
31.478,-280.0,2.8024386280383884
31.5783,-280.0,2.7994058344754187
31.6783,-280.0,2.7961708546749175
31.7794,-280.0,2.8024386280383884
31.8793,-280.0,2.8056736078388886
31.9799,-280.0,2.7927336886368854
32.0793,-280.0,2.788487777648728
32.1793,-280.0,2.797990530812699
32.2793,-280.0,2.806077980313951
32.3793,-280.0,2.7973839721001053
32.4792,-280.0,2.798799275762825
32.5795,-280.0,2.79030745378651
32.6796,-280.0,2.8006189519006064
32.779,-280.0,2.799001462000356
32.8793,-280.0,2.7973839721001053
32.9796,-280.0,2.782422190522789
33.0793,-280.0,2.803651745463576
33.1793,-280.0,2.789094336361322
33.2803,-280.0,2.805067049126295
33.3806,-280.0,2.7915205712116977
33.4819,-280.0,2.806280166551483
33.5811,-280.0,2.794755551012199
33.6811,-280.0,2.789094336361322
33.7813,-280.0,2.8107282637771718
33.8818,-280.0,2.804460490413701
33.9813,-280.0,2.79495773724973
34.0815,-280.0,2.802034255563325
34.1814,-280.0,2.7880834051736656
34.2813,-280.0,2.8074932839766706
34.3814,-280.0,2.80587579407642
34.4816,-280.0,2.8046626766512324
34.5815,-280.0,2.8014276968507312
34.6825,-280.0,2.8040561179386385
34.7833,-280.0,2.800416765663075
34.8835,-280.0,2.8032473729885132
34.9833,-280.0,2.8064823527890144
35.083,-280.0,2.7965752271499804
35.1839,-280.0,2.8042583041761695
35.2838,-280.0,2.7977883445751677
35.3833,-280.0,2.802843000513451
35.4831,-280.0,2.8016298830882627
35.5835,-280.0,2.7985970895252934
35.6831,-280.0,2.788892150123791
35.7838,-280.0,2.8064823527890144
35.8831,-280.0,2.8002145794255435
35.9837,-280.0,2.807695470214202
36.0843,-280.0,2.8107282637771718
36.1845,-280.0,2.7992036482378873
36.2847,-280.0,2.794351178537136
36.3847,-280.0,2.7975861583376367
36.4843,-280.0,2.7975861583376367
36.5843,-280.0,2.792935874874417
36.6852,-280.0,2.797181785862574
36.7862,-280.0,2.806077980313951
36.8865,-280.0,2.8040561179386385
36.9878,-280.0,2.792329316161823
