Time(s),Displacement(mm),Force(N)
0.0,-315.495,0.9948936645085479
0.1193,-315.082,3.058406404753016
0.22,-314.431,3.9510586434537145
0.3197,-313.747,4.338043102088627
0.42,-313.098,4.510305776465296
0.5193,-312.414,4.595223996228443
0.62,-311.764,4.6275737942334505
0.72,-311.081,4.625349745620607
0.8194,-310.431,4.59481962375338
0.9191,-309.748,4.548316789121181
1.02,-309.098,4.488267476574384
1.1199,-308.414,4.417502293438428
1.221,-307.765,4.347545855252598
1.3204,-307.082,4.275971927166517
1.4207,-306.432,4.20035427432981
1.5204,-305.746,4.12413006278051
1.6208,-305.062,4.045883988855896
1.7202,-304.413,3.975320991957471
1.8215,-303.729,3.9106213959474543
1.9215,-303.08,3.8436977513245933
2.0216,-302.397,3.784861556202985
2.122,-301.747,3.722183822568281
2.2216,-301.064,3.674670056748425
2.3218,-300.414,3.6180579102396604
2.4217,-299.73,3.5760031728331496
2.5219,-299.081,3.5313200143387315
2.6212,-298.397,3.4815821999060312
2.7224,-297.748,3.4518608229889303
2.8238,-297.064,3.411019203007607
2.9233,-296.381,3.3823087572781625
3.0234,-295.732,3.3489480280854975
3.1249,-295.048,3.318013533743208
3.2242,-294.398,3.2862702944507935
3.326,-293.715,3.266658229410257
3.4258,-293.065,3.2472483506072525
3.5254,-292.382,3.2254122369538716
3.6252,-291.698,3.2072154755760547
3.727,-291.049,3.184166244497486
3.8277,-290.365,3.1710241390579514
3.9274,-289.716,3.156668916193229
4.0272,-289.03,3.145548673129008
4.1276,-288.38,3.1241169319506894
4.2275,-287.697,3.1148163650242497
4.3278,-287.047,3.1020786320597775
4.4292,-286.364,3.0972261623590263
4.5283,-285.714,3.081860008306647
4.6291,-285.031,3.069324461579707
4.7296,-284.347,3.060226080890798
4.8292,-283.698,3.052340817627077
4.9299,-283.014,3.046679602976201
5.0313,-282.33,3.0424336919880433
5.1325,-281.681,3.0418271332754494
5.2326,-280.998,3.0365702910996357
