Time(s),Displacement(mm),Force(N)
0.0,-266.928,3.053351748814734
0.1199,-267.338,3.0679091579169877
0.2195,-268.024,3.056788914852766
0.3194,-268.673,3.0434446231757
0.4203,-269.357,3.0337396837741974
0.5209,-270.006,3.023832558135164
0.6207,-270.69,3.031313448923822
0.7213,-271.374,3.02322599942257
0.8213,-272.023,3.0361659186245733
0.9213,-272.707,3.0404118296127307
1.0221,-273.356,3.034750614961854
1.124,-274.04,3.0410183883253246
1.2233,-274.689,3.0446577406008877
1.3237,-275.373,3.0430402507006376
1.4241,-276.056,3.0539583075273278
1.5269,-276.74,3.056182356140172
1.6255,-277.39,3.0531495625772025
1.7255,-278.039,3.0630566882162364
1.8251,-278.722,3.066291668016737
1.9264,-279.406,3.084084056919492
2.0272,-280.055,3.0792315872187404
2.1272,-280.739,3.0947999275086504
2.2271,-281.423,3.1034939357224967
2.3279,-282.072,3.10713328799806
2.4276,-282.721,3.111379198986217
2.5273,-283.405,3.1224994420504393
2.6271,-284.054,3.129171587888972
2.728,-284.738,3.138674341052943
2.8271,-285.387,3.1421115070909753
2.9272,-286.071,3.156668916193229
3.0276,-286.72,3.1661716693572006
3.128,-287.404,3.175067863808578
3.2281,-288.053,3.1924558802362695
3.3291,-288.74,3.1991280260748027
3.4294,-289.425,3.2094395241888987
3.5294,-290.075,3.2225816296284338
3.6294,-290.759,3.2339040589301864
3.7291,-291.408,3.2419915084314384
3.8302,-292.091,3.2557401725835673
3.9303,-292.741,3.2646363670349445
4.0306,-293.424,3.269084464260633
4.1313,-294.108,3.2832375008878243
4.2314,-294.758,3.2947621164271084
4.3313,-295.441,3.2959752338522965
4.4317,-296.09,3.3048714283036738
4.5313,-296.774,3.3030517521658918
4.6322,-297.424,3.3028495659283603
4.7343,-298.107,3.296379606327359
4.8343,-298.791,3.27798065871201
4.9343,-299.44,3.274543492673978
5.0349,-300.124,3.2557401725835673
5.1348,-300.773,3.219548836065464
5.235,-301.46,3.1874012242979872
5.3346,-302.108,3.1419093208534443
5.4361,-302.793,3.0650785505915494
5.5359,-303.442,2.979149399640746
5.6358,-304.125,2.8790672120627514
5.7361,-304.809,2.754318303505938
5.8369,-305.458,2.5972195969441163
5.9366,-306.142,2.4004923878261595
6.0376,-306.791,2.173235056840976
6.1377,-307.475,1.8798628261830568
6.2379,-308.158,1.5456489755438145
6.3379,-308.808,1.1435005490940549
6.4373,-309.457,0.6538054817932413
6.5373,-310.141,0.09597365244437903
6.638,-310.79,-0.5764977735847316
