Time(s),Displacement(mm),Force(N)
0.0,-266.268,2.915662921055917
0.1389,-266.268,2.918291342143824
0.2398,-266.268,2.914651989868261
0.3407,-266.268,2.9184935283813553
0.4406,-266.268,2.9195044595690116
0.5403,-266.268,2.913641058680604
0.6406,-266.268,2.9205153907566688
0.7417,-266.268,2.9164716660060424
0.8431,-266.268,2.913438872443073
0.943,-266.268,2.909597333929978
1.043,-266.268,2.9195044595690116
1.143,-266.268,2.9162694797685114
1.2426,-266.268,2.918089155906293
1.3433,-266.268,2.918291342143824
1.4434,-266.268,2.9186957146188868
1.5439,-266.268,2.9195044595690116
1.6444,-266.268,2.9251656742198886
1.7457,-266.268,2.9227394393695127
1.8462,-266.268,2.9205153907566688
1.9467,-266.268,2.921526321944325
2.0467,-266.268,2.9207175769941998
2.1471,-266.268,2.9162694797685114
2.2468,-266.268,2.914045431155667
2.3463,-266.268,2.9154607348183856
2.4463,-266.268,2.915662921055917
2.5472,-266.268,2.915056362343323
2.6473,-266.268,2.923143811844575
2.7479,-266.268,2.919706645806543
2.8476,-266.268,2.918089155906293
2.948,-266.268,2.9178869696687615
3.048,-266.268,2.916673852243574
3.1476,-266.268,2.9203132045191373
3.2478,-266.268,2.9245591155072947
3.3488,-266.268,2.928805026495452
3.4488,-266.268,2.924356929269763
3.5488,-266.268,2.917078224718636
3.6488,-266.268,2.9184935283813553
3.7491,-266.268,2.9162694797685114
3.8487,-266.268,2.9225372531319813
3.9486,-266.268,2.922941625607044
4.0487,-266.268,2.9164716660060424
4.1486,-266.268,2.914854176105792
4.2484,-266.268,2.9128323137304792
4.3501,-266.268,2.9114170100677597
4.4498,-266.268,2.916876038481105
4.5499,-266.268,2.919706645806543
4.6507,-266.268,2.9217285081818565
4.7507,-266.268,2.918291342143824
4.8516,-266.268,2.9233459980821066
4.9513,-266.268,2.9213241357067936
5.0529,-266.268,2.9263787916450763
5.1529,-266.268,2.9279962815453264
5.2526,-266.11,2.9457886704480813
5.3738,-266.0,2.898881463340819
5.4738,-266.0,2.9399252695596734
5.5737,-266.0,2.9201110182816055
5.6737,-266.0,2.927187536595201
5.7734,-266.0,2.9164716660060424
5.8739,-266.0,2.923750370557169
5.9738,-266.0,2.924356929269763
6.0739,-266.0,2.927591909070264
6.1739,-266.0,2.9273897228327326
6.2737,-266.0,2.923750370557169
6.3739,-266.0,2.9263787916450763
6.4736,-266.0,2.93001814392064
6.574,-266.0,2.9199088320440745
6.6739,-266.0,2.9186957146188868
6.7737,-266.0,2.922941625607044
6.8736,-266.0,2.9235481843196376
6.9739,-266.0,2.923750370557169
7.074,-266.0,2.928400654020389
7.1739,-266.0,2.9267831641201387
7.274,-266.0,2.931231261345827
7.3736,-266.0,2.933657496196203
7.4737,-266.0,2.932444378771015
7.5738,-266.0,2.931029075108296
7.6738,-266.0,2.932444378771015
