Time(s),Displacement(mm),Force(N)
0.0,-258.703,3.0618435707910483
0.1628,-258.202,3.0852971743446798
0.2636,-258.207,3.092778065133338
0.3636,-258.207,3.093586810083463
0.4644,-258.207,3.0820621945441786
0.564,-258.207,3.0873190367199923
0.6639,-258.207,3.0901496440454306
0.7643,-258.208,3.0820621945441786
0.8641,-258.208,3.082870939494304
0.9638,-258.208,3.085701546819742
1.0649,-258.208,3.088329967907649
1.1652,-258.208,3.0893408990953057
1.2662,-258.208,3.083073125731835
1.3663,-258.208,3.086308105532336
1.4664,-258.208,3.0792315872187404
1.5664,-258.208,3.084286243157023
1.6661,-258.208,3.0865102917698675
1.7666,-258.208,3.0907562027580244
1.8671,-258.208,3.0820621945441786
1.9667,-258.208,3.082870939494304
2.067,-258.208,3.0786250285061465
2.1675,-258.208,3.0844884293945545
2.268,-258.208,3.0717506964300827
2.3675,-258.208,3.0780184697935526
2.4677,-258.208,3.084892801869617
2.5684,-258.208,3.0798381459313346
2.6685,-258.208,3.083477498206898
2.769,-258.208,3.0850949881071483
2.8692,-258.208,3.081657822069116
2.9693,-258.208,3.0865102917698675
3.0691,-258.208,3.08691466424493
3.1688,-258.208,3.0832753119693663
3.2688,-258.208,3.078220656031084
3.3688,-258.208,3.0859037330572736
3.4693,-258.208,3.0891387128577743
3.5692,-258.208,3.0891387128577743
3.6693,-258.208,3.087521222957524
3.769,-258.208,3.094395555033588
3.8694,-258.208,3.0917671339456816
3.9691,-258.208,3.0933846238459317
4.0686,-258.208,3.086308105532336
4.1702,-258.208,3.0911605752330873
4.27,-258.208,3.094395555033588
4.3705,-258.208,3.0873190367199923
4.4708,-258.208,3.0919693201832126
4.5705,-258.208,3.09156494770815
4.671,-258.208,3.088936526620243
4.7722,-258.208,3.0832753119693663
4.8722,-258.208,3.0919693201832126
4.9723,-258.208,3.0879255954325866
5.0722,-258.208,3.0844884293945545
5.1721,-258.208,3.090958388995556
5.2738,-258.208,3.0901496440454306
5.3736,-258.208,3.0832753119693663
5.475,-258.208,3.0838818706819606
5.5763,-258.208,3.0917671339456816
5.6762,-258.208,3.0905540165204934
5.7764,-258.208,3.0919693201832126
5.8769,-258.208,3.09156494770815
5.9765,-258.059,3.115827296211906
6.0984,-258.001,3.077411911080959
6.198,-258.0,3.099045838496808
6.2976,-258.0,3.09783272107162
6.3985,-258.0,3.1012698871096527
6.5004,-258.0,3.0929802513708693
6.6001,-258.0,3.0986414660217454
6.7003,-258.0,3.092171506420744
6.7999,-258.0,3.0960130449338386
6.9001,-258.0,3.093788996320994
6.9995,-258.0,3.096821789883964
7.1011,-258.0,3.0931824376084003
7.2009,-258.0,3.0939911825585256
7.3009,-258.0,3.0931824376084003
7.4009,-258.0,3.1004611421595274
7.5015,-258.0,3.0917671339456816
7.6025,-258.0,3.092778065133338
7.7032,-258.0,3.100258955921996
7.8031,-258.0,3.09621523117137
7.9031,-258.0,3.095608672458776
8.0026,-258.0,3.0958108586963076
8.1031,-258.0,3.1014720733471837
8.2031,-258.0,3.0954064862212443
8.3044,-258.0,3.096821789883964
8.4041,-258.0,3.1010677008721212
8.5039,-258.0,3.0974283485965577
8.6039,-258.0,3.0972261623590263
8.7038,-258.0,3.0913627614706183
8.8035,-258.0,3.0966196036464324
8.9051,-258.0,3.0895430853328367
9.0051,-258.0,3.093586810083463
9.1063,-258.0,3.0947999275086504
9.2064,-258.0,3.0998545834469335
9.3061,-258.0,3.0913627614706183
9.4062,-258.0,3.0998545834469335
9.5065,-258.0,3.0952042999837133
9.6068,-258.0,3.0986414660217454
9.7065,-258.0,3.0992480247343392
9.8069,-258.0,3.0972261623590263
9.908,-258.0,3.098843652259277
10.0082,-258.0,3.097630534834089
10.1085,-258.0,3.098439279784214
10.2092,-258.0,3.1004611421595274
10.3086,-258.0,3.094395555033588
10.4098,-258.0,3.100056769684465
